"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H0","643","RUS","Russian Fed","0101","705","SVN","Slovenia",2020,"Gross Exports",16.02234
"H0","643","RUS","Russian Fed","0101","724","ESP","Spain",2020,"Gross Exports",28
"H0","643","RUS","Russian Fed","0101","757","CHE","Switz.Liecht",2020,"Gross Exports",36.63789
"H0","643","RUS","Russian Fed","0101","784","ARE","Untd Arab Em",2020,"Gross Exports",3
"H0","643","RUS","Russian Fed","0101","792","TUR","Turkey",2020,"Gross Exports",5.906
"H0","643","RUS","Russian Fed","0101","860","UZB","Uzbekistan",2020,"Gross Exports",3
"H0","643","RUS","Russian Fed","0102","000","WLD","World",2020,"Gross Exports",24227.27844
"H0","643","RUS","Russian Fed","0102","031","AZE","Azerbaijan",2020,"Gross Exports",1647.81316
"H0","643","RUS","Russian Fed","0102","051","ARM","Armenia",2020,"Gross Exports",228.983
"H0","643","RUS","Russian Fed","0102","112","BLR","Belarus",2020,"Gross Exports",568.80727
"H0","643","RUS","Russian Fed","0102","268","GEO","Georgia",2020,"Gross Exports",6.55563
"H0","643","RUS","Russian Fed","0102","398","KAZ","Kazakhstan",2020,"Gross Exports",12964.73893
"H0","643","RUS","Russian Fed","0102","417","KGZ","Kyrgyzstan",2020,"Gross Exports",361.74849
"H0","643","RUS","Russian Fed","0102","795","TKM","Turkmenistan",2020,"Gross Exports",49.98
"H0","643","RUS","Russian Fed","0102","860","UZB","Uzbekistan",2020,"Gross Exports",8398.65196
"H0","643","RUS","Russian Fed","0103","000","WLD","World",2020,"Gross Exports",8700.50036
"H0","643","RUS","Russian Fed","0103","051","ARM","Armenia",2020,"Gross Exports",180.94204
"H0","643","RUS","Russian Fed","0103","268","GEO","Georgia",2020,"Gross Exports",7753.6814
"H0","643","RUS","Russian Fed","0103","398","KAZ","Kazakhstan",2020,"Gross Exports",613.92469
"H0","643","RUS","Russian Fed","0103","417","KGZ","Kyrgyzstan",2020,"Gross Exports",151.95223
"H0","643","RUS","Russian Fed","0104","000","WLD","World",2020,"Gross Exports",6398.67961
"H0","643","RUS","Russian Fed","0104","031","AZE","Azerbaijan",2020,"Gross Exports",2387.57984
"H0","643","RUS","Russian Fed","0104","268","GEO","Georgia",2020,"Gross Exports",282.23961
"H0","643","RUS","Russian Fed","0104","398","KAZ","Kazakhstan",2020,"Gross Exports",62.78024
"H0","643","RUS","Russian Fed","0104","400","JOR","Jordan",2020,"Gross Exports",2587.71
"H0","643","RUS","Russian Fed","0104","408","PRK","Korea D P Rp",2020,"Gross Exports",15.2553
"H0","643","RUS","Russian Fed","0104","417","KGZ","Kyrgyzstan",2020,"Gross Exports",13.18347
"H0","643","RUS","Russian Fed","0104","422","LBN","Lebanon",2020,"Gross Exports",656.208
"H0","643","RUS","Russian Fed","0104","795","TKM","Turkmenistan",2020,"Gross Exports",46
"H0","643","RUS","Russian Fed","0104","860","UZB","Uzbekistan",2020,"Gross Exports",347.72315
"H0","643","RUS","Russian Fed","0105","000","WLD","World",2020,"Gross Exports",12166.654111
"H0","643","RUS","Russian Fed","0105","031","AZE","Azerbaijan",2020,"Gross Exports",2249.07011
"H0","643","RUS","Russian Fed","0105","051","ARM","Armenia",2020,"Gross Exports",82.281921
"H0","643","RUS","Russian Fed","0105","112","BLR","Belarus",2020,"Gross Exports",1576.19178
"H0","643","RUS","Russian Fed","0105","156","CHN","China",2020,"Gross Exports",3.41433
"H0","643","RUS","Russian Fed","0105","268","GEO","Georgia",2020,"Gross Exports",73.20642
"H0","643","RUS","Russian Fed","0105","320","GTM","Guatemala",2020,"Gross Exports",1.3592
"H0","643","RUS","Russian Fed","0105","398","KAZ","Kazakhstan",2020,"Gross Exports",6421.72377
"H0","643","RUS","Russian Fed","0105","410","KOR","Korea Rep.",2020,"Gross Exports",1.06793
"H0","643","RUS","Russian Fed","0105","417","KGZ","Kyrgyzstan",2020,"Gross Exports",7.31707
"H0","643","RUS","Russian Fed","0105","762","TJK","Tajikistan",2020,"Gross Exports",314.0408
"H0","643","RUS","Russian Fed","0105","795","TKM","Turkmenistan",2020,"Gross Exports",15.69421
"H0","643","RUS","Russian Fed","0105","804","UKR","Ukraine",2020,"Gross Exports",944.39669
"H0","643","RUS","Russian Fed","0105","860","UZB","Uzbekistan",2020,"Gross Exports",476.88988
"H0","643","RUS","Russian Fed","0106","000","WLD","World",2020,"Gross Exports",3647.91279
"H0","643","RUS","Russian Fed","0106","031","AZE","Azerbaijan",2020,"Gross Exports",10.72905
"H0","643","RUS","Russian Fed","0106","040","AUT","Austria",2020,"Gross Exports",1.79593
"H0","643","RUS","Russian Fed","0106","051","ARM","Armenia",2020,"Gross Exports",341.08982
"H0","643","RUS","Russian Fed","0106","056","BEL","Belgium",2020,"Gross Exports",25.65768
"H0","643","RUS","Russian Fed","0106","112","BLR","Belarus",2020,"Gross Exports",501.73284
"H0","643","RUS","Russian Fed","0106","124","CAN","Canada",2020,"Gross Exports",0.04
"H0","643","RUS","Russian Fed","0106","156","CHN","China",2020,"Gross Exports",5.69894
"H0","643","RUS","Russian Fed","0106","196","CYP","Cyprus",2020,"Gross Exports",4.42318
"H0","643","RUS","Russian Fed","0106","203","CZE","Czech Rep",2020,"Gross Exports",3.76473
"H0","643","RUS","Russian Fed","0106","208","DNK","Denmark",2020,"Gross Exports",5.08615
"H0","643","RUS","Russian Fed","0106","233","EST","Estonia",2020,"Gross Exports",185.52584
"H0","643","RUS","Russian Fed","0106","246","FIN","Finland",2020,"Gross Exports",12.78982
"H0","643","RUS","Russian Fed","0106","251","FRA","France+Monac",2020,"Gross Exports",129.08718
"H0","643","RUS","Russian Fed","0106","268","GEO","Georgia",2020,"Gross Exports",15.26536
"H0","643","RUS","Russian Fed","0106","276","DEU","Germany",2020,"Gross Exports",129.4991
"H0","643","RUS","Russian Fed","0106","344","HKG","Hong Kong",2020,"Gross Exports",0.55385
"H0","643","RUS","Russian Fed","0106","348","HUN","Hungary",2020,"Gross Exports",66.96506
"H0","643","RUS","Russian Fed","0106","360","IDN","Indonesia",2020,"Gross Exports",0.72
"H0","643","RUS","Russian Fed","0106","372","IRL","Ireland",2020,"Gross Exports",5.1123
"H0","643","RUS","Russian Fed","0106","381","ITA","Italy",2020,"Gross Exports",18.99846
"H0","643","RUS","Russian Fed","0106","398","KAZ","Kazakhstan",2020,"Gross Exports",891.12514
"H0","643","RUS","Russian Fed","0106","400","JOR","Jordan",2020,"Gross Exports",6
"H0","643","RUS","Russian Fed","0106","410","KOR","Korea Rep.",2020,"Gross Exports",0.31915
"H0","643","RUS","Russian Fed","0106","414","KWT","Kuwait",2020,"Gross Exports",0.001
"H0","643","RUS","Russian Fed","0106","428","LVA","Latvia",2020,"Gross Exports",66.13818
"H0","643","RUS","Russian Fed","0106","440","LTU","Lithuania",2020,"Gross Exports",10.41377
"H0","643","RUS","Russian Fed","0106","442","LUX","Luxemberg",2020,"Gross Exports",1.19503
"H0","643","RUS","Russian Fed","0106","458","MYS","Malaysia",2020,"Gross Exports",1.48844
"H0","643","RUS","Russian Fed","0106","470","MLT","Malta",2020,"Gross Exports",0.98161
"H0","643","RUS","Russian Fed","0106","498","MDA","Rep.Moldova",2020,"Gross Exports",12.99865
"H0","643","RUS","Russian Fed","0106","512","OMN","Oman",2020,"Gross Exports",12.3291
"H0","643","RUS","Russian Fed","0106","528","NLD","Netherlands",2020,"Gross Exports",335.7657
"H0","643","RUS","Russian Fed","0106","579","NOR","Norway,Sb,JM",2020,"Gross Exports",0.35517
"H0","643","RUS","Russian Fed","0106","608","PHL","Philippines",2020,"Gross Exports",8.043
"H0","643","RUS","Russian Fed","0106","616","POL","Poland",2020,"Gross Exports",30.60722
"H0","643","RUS","Russian Fed","0106","620","PRT","Portugal",2020,"Gross Exports",0.28456
"H0","643","RUS","Russian Fed","0106","634","QAT","Qatar",2020,"Gross Exports",111.04893
"H0","643","RUS","Russian Fed","0106","642","ROM","Romania",2020,"Gross Exports",0.71396
"H0","643","RUS","Russian Fed","0106","688","SER","Yugoslavia",2020,"Gross Exports",6.73377
"H0","643","RUS","Russian Fed","0106","703","SVK","Slovakia",2020,"Gross Exports",2.91686
"H0","643","RUS","Russian Fed","0106","704","VNM","Viet Nam",2020,"Gross Exports",2.53
"H0","643","RUS","Russian Fed","0106","705","SVN","Slovenia",2020,"Gross Exports",1.36862
"H0","643","RUS","Russian Fed","0106","724","ESP","Spain",2020,"Gross Exports",3.01563
"H0","643","RUS","Russian Fed","0106","752","SWE","Sweden",2020,"Gross Exports",26.27967
"H0","643","RUS","Russian Fed","0106","757","CHE","Switz.Liecht",2020,"Gross Exports",1.39343
"H0","643","RUS","Russian Fed","0106","762","TJK","Tajikistan",2020,"Gross Exports",0.14487
"H0","643","RUS","Russian Fed","0106","764","THA","Thailand",2020,"Gross Exports",0.35813
"H0","643","RUS","Russian Fed","0106","784","ARE","Untd Arab Em",2020,"Gross Exports",32.81072
"H0","643","RUS","Russian Fed","0106","804","UKR","Ukraine",2020,"Gross Exports",58
"H0","643","RUS","Russian Fed","0106","826","GBR","Untd.Kingdom",2020,"Gross Exports",112.20307
"H0","643","RUS","Russian Fed","0106","842","USA","USA,PR,USVI",2020,"Gross Exports",42.70261
"H0","643","RUS","Russian Fed","0106","860","UZB","Uzbekistan",2020,"Gross Exports",402.58951
"H0","643","RUS","Russian Fed","0106","899","UNS","Areas nes",2020,"Gross Exports",0.522
"H0","643","RUS","Russian Fed","0201","000","WLD","World",2020,"Gross Exports",13442.82115
"H0","643","RUS","Russian Fed","0201","031","AZE","Azerbaijan",2020,"Gross Exports",29.96546
"H0","643","RUS","Russian Fed","0201","044","BHS","Bahamas",2020,"Gross Exports",0.93539
"H0","643","RUS","Russian Fed","0201","051","ARM","Armenia",2020,"Gross Exports",15.80904
"H0","643","RUS","Russian Fed","0201","112","BLR","Belarus",2020,"Gross Exports",1569.41523
"H0","643","RUS","Russian Fed","0201","156","CHN","China",2020,"Gross Exports",260.49691
"H0","643","RUS","Russian Fed","0201","268","GEO","Georgia",2020,"Gross Exports",192.88913
"H0","643","RUS","Russian Fed","0201","398","KAZ","Kazakhstan",2020,"Gross Exports",118.7826
"H0","643","RUS","Russian Fed","0201","414","KWT","Kuwait",2020,"Gross Exports",23.67873
"H0","643","RUS","Russian Fed","0201","417","KGZ","Kyrgyzstan",2020,"Gross Exports",0.07706
"H0","643","RUS","Russian Fed","0201","498","MDA","Rep.Moldova",2020,"Gross Exports",195.54871
"H0","643","RUS","Russian Fed","0201","634","QAT","Qatar",2020,"Gross Exports",17.23704
"H0","643","RUS","Russian Fed","0201","682","SAU","Saudi Arabia",2020,"Gross Exports",10880.52414
"H0","643","RUS","Russian Fed","0201","784","ARE","Untd Arab Em",2020,"Gross Exports",52.88537
"H0","643","RUS","Russian Fed","0201","804","UKR","Ukraine",2020,"Gross Exports",84.57634
"H0","643","RUS","Russian Fed","0202","000","WLD","World",2020,"Gross Exports",74341.83956
"H0","643","RUS","Russian Fed","0202","024","AGO","Angola",2020,"Gross Exports",598.85095
"H0","643","RUS","Russian Fed","0202","031","AZE","Azerbaijan",2020,"Gross Exports",152.17057
"H0","643","RUS","Russian Fed","0202","044","BHS","Bahamas",2020,"Gross Exports",1.65911
"H0","643","RUS","Russian Fed","0202","051","ARM","Armenia",2020,"Gross Exports",488.54227
"H0","643","RUS","Russian Fed","0202","076","BRA","Brazil",2020,"Gross Exports",123.97866
"H0","643","RUS","Russian Fed","0202","112","BLR","Belarus",2020,"Gross Exports",6085.62873
"H0","643","RUS","Russian Fed","0202","156","CHN","China",2020,"Gross Exports",47575.00125
"H0","643","RUS","Russian Fed","0202","268","GEO","Georgia",2020,"Gross Exports",250.00519
"H0","643","RUS","Russian Fed","0202","300","GRC","Greece",2020,"Gross Exports",6.86444
"H0","643","RUS","Russian Fed","0202","344","HKG","Hong Kong",2020,"Gross Exports",2124.49306
"H0","643","RUS","Russian Fed","0202","360","IDN","Indonesia",2020,"Gross Exports",6.44039
"H0","643","RUS","Russian Fed","0202","392","JPN","Japan",2020,"Gross Exports",20.73011
"H0","643","RUS","Russian Fed","0202","398","KAZ","Kazakhstan",2020,"Gross Exports",4883.82976
"H0","643","RUS","Russian Fed","0202","400","JOR","Jordan",2020,"Gross Exports",0.49741
"H0","643","RUS","Russian Fed","0202","414","KWT","Kuwait",2020,"Gross Exports",0.19839
"H0","643","RUS","Russian Fed","0202","417","KGZ","Kyrgyzstan",2020,"Gross Exports",61.19028
"H0","643","RUS","Russian Fed","0202","430","LBR","Liberia",2020,"Gross Exports",5.63233
"H0","643","RUS","Russian Fed","0202","496","MNG","Mongolia",2020,"Gross Exports",13.24977
"H0","643","RUS","Russian Fed","0202","498","MDA","Rep.Moldova",2020,"Gross Exports",4.3599
"H0","643","RUS","Russian Fed","0202","579","NOR","Norway,Sb,JM",2020,"Gross Exports",1.79241
"H0","643","RUS","Russian Fed","0202","591","PAN","Panama",2020,"Gross Exports",0.9001
"H0","643","RUS","Russian Fed","0202","682","SAU","Saudi Arabia",2020,"Gross Exports",6104.11023
"H0","643","RUS","Russian Fed","0202","688","SER","Yugoslavia",2020,"Gross Exports",29.10662
"H0","643","RUS","Russian Fed","0202","702","SGP","Singapore",2020,"Gross Exports",25.84111
"H0","643","RUS","Russian Fed","0202","704","VNM","Viet Nam",2020,"Gross Exports",3360.49824
"H0","643","RUS","Russian Fed","0202","795","TKM","Turkmenistan",2020,"Gross Exports",200.60536
"H0","643","RUS","Russian Fed","0202","804","UKR","Ukraine",2020,"Gross Exports",187.45319
"H0","643","RUS","Russian Fed","0202","860","UZB","Uzbekistan",2020,"Gross Exports",2018.33131
"H0","643","RUS","Russian Fed","0202","899","UNS","Areas nes",2020,"Gross Exports",9.87842
"H0","643","RUS","Russian Fed","0203","000","WLD","World",2020,"Gross Exports",265058.96408
"H0","643","RUS","Russian Fed","0203","044","BHS","Bahamas",2020,"Gross Exports",2.88962
"H0","643","RUS","Russian Fed","0203","051","ARM","Armenia",2020,"Gross Exports",1397.83778
"H0","643","RUS","Russian Fed","0203","112","BLR","Belarus",2020,"Gross Exports",45917.49021
"H0","643","RUS","Russian Fed","0203","124","CAN","Canada",2020,"Gross Exports",21.44579
"H0","643","RUS","Russian Fed","0203","156","CHN","China",2020,"Gross Exports",267.3514
"H0","643","RUS","Russian Fed","0203","180","ZAR","Dem.Rp.Congo",2020,"Gross Exports",21.282
"H0","643","RUS","Russian Fed","0203","268","GEO","Georgia",2020,"Gross Exports",326.54255
"H0","643","RUS","Russian Fed","0203","300","GRC","Greece",2020,"Gross Exports",1.1782
"H0","643","RUS","Russian Fed","0203","344","HKG","Hong Kong",2020,"Gross Exports",15933.61123
"H0","643","RUS","Russian Fed","0203","360","IDN","Indonesia",2020,"Gross Exports",44.3299
"H0","643","RUS","Russian Fed","0203","392","JPN","Japan",2020,"Gross Exports",392.60129
"H0","643","RUS","Russian Fed","0203","398","KAZ","Kazakhstan",2020,"Gross Exports",9843.59373
"H0","643","RUS","Russian Fed","0203","410","KOR","Korea Rep.",2020,"Gross Exports",70.56429
"H0","643","RUS","Russian Fed","0203","417","KGZ","Kyrgyzstan",2020,"Gross Exports",1575.095
"H0","643","RUS","Russian Fed","0203","430","LBR","Liberia",2020,"Gross Exports",4.89946
"H0","643","RUS","Russian Fed","0203","458","MYS","Malaysia",2020,"Gross Exports",39.64699
"H0","643","RUS","Russian Fed","0203","490","OAS","Asia Othr.ns",2020,"Gross Exports",27.45102
"H0","643","RUS","Russian Fed","0203","496","MNG","Mongolia",2020,"Gross Exports",7149.43842
"H0","643","RUS","Russian Fed","0203","498","MDA","Rep.Moldova",2020,"Gross Exports",0.20284
"H0","643","RUS","Russian Fed","0203","554","NZL","New Zealand",2020,"Gross Exports",5.81823
"H0","643","RUS","Russian Fed","0203","579","NOR","Norway,Sb,JM",2020,"Gross Exports",3.65573
"H0","643","RUS","Russian Fed","0203","591","PAN","Panama",2020,"Gross Exports",1.10786
"H0","643","RUS","Russian Fed","0203","608","PHL","Philippines",2020,"Gross Exports",15.16982
"H0","643","RUS","Russian Fed","0203","699","IND","India",2020,"Gross Exports",84.8758
"H0","643","RUS","Russian Fed","0203","702","SGP","Singapore",2020,"Gross Exports",33.53343
"H0","643","RUS","Russian Fed","0203","704","VNM","Viet Nam",2020,"Gross Exports",119439.59435
"H0","643","RUS","Russian Fed","0203","762","TJK","Tajikistan",2020,"Gross Exports",2.18459
"H0","643","RUS","Russian Fed","0203","764","THA","Thailand",2020,"Gross Exports",1.16244
"H0","643","RUS","Russian Fed","0203","784","ARE","Untd Arab Em",2020,"Gross Exports",578.36614
"H0","643","RUS","Russian Fed","0203","804","UKR","Ukraine",2020,"Gross Exports",61724.04142
"H0","643","RUS","Russian Fed","0203","899","UNS","Areas nes",2020,"Gross Exports",132.00255
"H0","643","RUS","Russian Fed","0204","000","WLD","World",2020,"Gross Exports",270.69727
"H0","643","RUS","Russian Fed","0204","051","ARM","Armenia",2020,"Gross Exports",5.90388
"H0","643","RUS","Russian Fed","0204","076","BRA","Brazil",2020,"Gross Exports",1.73469
"H0","643","RUS","Russian Fed","0204","112","BLR","Belarus",2020,"Gross Exports",88.28557
"H0","643","RUS","Russian Fed","0204","300","GRC","Greece",2020,"Gross Exports",0.93408
"H0","643","RUS","Russian Fed","0204","392","JPN","Japan",2020,"Gross Exports",2.44079
"H0","643","RUS","Russian Fed","0204","398","KAZ","Kazakhstan",2020,"Gross Exports",103.73175
"H0","643","RUS","Russian Fed","0204","430","LBR","Liberia",2020,"Gross Exports",1.87117
"H0","643","RUS","Russian Fed","0204","498","MDA","Rep.Moldova",2020,"Gross Exports",0.02054
"H0","643","RUS","Russian Fed","0204","579","NOR","Norway,Sb,JM",2020,"Gross Exports",0.1497
"H0","643","RUS","Russian Fed","0204","784","ARE","Untd Arab Em",2020,"Gross Exports",29.405
"H0","643","RUS","Russian Fed","0204","899","UNS","Areas nes",2020,"Gross Exports",36.2201
"H0","643","RUS","Russian Fed","0205","000","WLD","World",2020,"Gross Exports",216.0936
"H0","643","RUS","Russian Fed","0205","398","KAZ","Kazakhstan",2020,"Gross Exports",7.67984
"H0","643","RUS","Russian Fed","0205","804","UKR","Ukraine",2020,"Gross Exports",208.41376
"H0","643","RUS","Russian Fed","0206","000","WLD","World",2020,"Gross Exports",68495.47073
"H0","643","RUS","Russian Fed","0206","024","AGO","Angola",2020,"Gross Exports",243.80225
"H0","643","RUS","Russian Fed","0206","031","AZE","Azerbaijan",2020,"Gross Exports",16.58824
"H0","643","RUS","Russian Fed","0206","044","BHS","Bahamas",2020,"Gross Exports",0.38391
"H0","643","RUS","Russian Fed","0206","051","ARM","Armenia",2020,"Gross Exports",225.46559
"H0","643","RUS","Russian Fed","0206","112","BLR","Belarus",2020,"Gross Exports",1091.06817
"H0","643","RUS","Russian Fed","0206","156","CHN","China",2020,"Gross Exports",2973.49198
"H0","643","RUS","Russian Fed","0206","178","COG","Congo",2020,"Gross Exports",28.61
"H0","643","RUS","Russian Fed","0206","180","ZAR","Dem.Rp.Congo",2020,"Gross Exports",150.07
"H0","643","RUS","Russian Fed","0206","226","GNQ","Eq.Guinea",2020,"Gross Exports",219.31
"H0","643","RUS","Russian Fed","0206","266","GAB","Gabon",2020,"Gross Exports",16.2
"H0","643","RUS","Russian Fed","0206","268","GEO","Georgia",2020,"Gross Exports",1.70896
"H0","643","RUS","Russian Fed","0206","288","GHA","Ghana",2020,"Gross Exports",1536.2417
"H0","643","RUS","Russian Fed","0206","300","GRC","Greece",2020,"Gross Exports",0.14233
"H0","643","RUS","Russian Fed","0206","332","HTI","Haiti",2020,"Gross Exports",90.10568
"H0","643","RUS","Russian Fed","0206","344","HKG","Hong Kong",2020,"Gross Exports",45940.1274
"H0","643","RUS","Russian Fed","0206","384","CIV","Cote Divoire",2020,"Gross Exports",22.21096
"H0","643","RUS","Russian Fed","0206","398","KAZ","Kazakhstan",2020,"Gross Exports",420.97176
"H0","643","RUS","Russian Fed","0206","408","PRK","Korea D P Rp",2020,"Gross Exports",79.16721
"H0","643","RUS","Russian Fed","0206","417","KGZ","Kyrgyzstan",2020,"Gross Exports",6.84477
"H0","643","RUS","Russian Fed","0206","430","LBR","Liberia",2020,"Gross Exports",1.07887
"H0","643","RUS","Russian Fed","0206","496","MNG","Mongolia",2020,"Gross Exports",134.97405
"H0","643","RUS","Russian Fed","0206","498","MDA","Rep.Moldova",2020,"Gross Exports",0.04328
"H0","643","RUS","Russian Fed","0206","579","NOR","Norway,Sb,JM",2020,"Gross Exports",0.15706
"H0","643","RUS","Russian Fed","0206","682","SAU","Saudi Arabia",2020,"Gross Exports",3.62982
"H0","643","RUS","Russian Fed","0206","704","VNM","Viet Nam",2020,"Gross Exports",11572.66564
"H0","643","RUS","Russian Fed","0206","784","ARE","Untd Arab Em",2020,"Gross Exports",2.11777
"H0","643","RUS","Russian Fed","0206","804","UKR","Ukraine",2020,"Gross Exports",3718.29333
"H0","643","RUS","Russian Fed","0207","000","WLD","World",2020,"Gross Exports",427319.72746
"H0","643","RUS","Russian Fed","0207","024","AGO","Angola",2020,"Gross Exports",120.69
"H0","643","RUS","Russian Fed","0207","031","AZE","Azerbaijan",2020,"Gross Exports",5174.80075
"H0","643","RUS","Russian Fed","0207","044","BHS","Bahamas",2020,"Gross Exports",3.35822
"H0","643","RUS","Russian Fed","0207","048","BHR","Bahrain",2020,"Gross Exports",1651.81029
"H0","643","RUS","Russian Fed","0207","051","ARM","Armenia",2020,"Gross Exports",3826.00262
"H0","643","RUS","Russian Fed","0207","112","BLR","Belarus",2020,"Gross Exports",1718.4347
"H0","643","RUS","Russian Fed","0207","156","CHN","China",2020,"Gross Exports",262878.40313
"H0","643","RUS","Russian Fed","0207","178","COG","Congo",2020,"Gross Exports",181.806
"H0","643","RUS","Russian Fed","0207","180","ZAR","Dem.Rp.Congo",2020,"Gross Exports",2425.29744
"H0","643","RUS","Russian Fed","0207","204","BEN","Benin",2020,"Gross Exports",1623.19238
"H0","643","RUS","Russian Fed","0207","226","GNQ","Eq.Guinea",2020,"Gross Exports",195.92706
"H0","643","RUS","Russian Fed","0207","266","GAB","Gabon",2020,"Gross Exports",343.72656
"H0","643","RUS","Russian Fed","0207","268","GEO","Georgia",2020,"Gross Exports",2490.1128
"H0","643","RUS","Russian Fed","0207","276","DEU","Germany",2020,"Gross Exports",0.14279
"H0","643","RUS","Russian Fed","0207","288","GHA","Ghana",2020,"Gross Exports",1307.825
"H0","643","RUS","Russian Fed","0207","300","GRC","Greece",2020,"Gross Exports",0.79946
"H0","643","RUS","Russian Fed","0207","324","GIN","Guinea",2020,"Gross Exports",146.94252
"H0","643","RUS","Russian Fed","0207","332","HTI","Haiti",2020,"Gross Exports",290.357
"H0","643","RUS","Russian Fed","0207","344","HKG","Hong Kong",2020,"Gross Exports",337.911
"H0","643","RUS","Russian Fed","0207","368","IRQ","Iraq",2020,"Gross Exports",35.5824
"H0","643","RUS","Russian Fed","0207","392","JPN","Japan",2020,"Gross Exports",13.81613
"H0","643","RUS","Russian Fed","0207","398","KAZ","Kazakhstan",2020,"Gross Exports",45163.00606
"H0","643","RUS","Russian Fed","0207","408","PRK","Korea D P Rp",2020,"Gross Exports",72.614
"H0","643","RUS","Russian Fed","0207","414","KWT","Kuwait",2020,"Gross Exports",123.09676
"H0","643","RUS","Russian Fed","0207","417","KGZ","Kyrgyzstan",2020,"Gross Exports",10712.56177
"H0","643","RUS","Russian Fed","0207","430","LBR","Liberia",2020,"Gross Exports",678.47989
"H0","643","RUS","Russian Fed","0207","462","MDV","Maldives",2020,"Gross Exports",1317.3168
"H0","643","RUS","Russian Fed","0207","490","OAS","Asia Othr.ns",2020,"Gross Exports",4.65557
"H0","643","RUS","Russian Fed","0207","496","MNG","Mongolia",2020,"Gross Exports",1650.30095
"H0","643","RUS","Russian Fed","0207","508","MOZ","Mozambique",2020,"Gross Exports",156.44896
"H0","643","RUS","Russian Fed","0207","512","OMN","Oman",2020,"Gross Exports",391.57903
"H0","643","RUS","Russian Fed","0207","579","NOR","Norway,Sb,JM",2020,"Gross Exports",0.78839
"H0","643","RUS","Russian Fed","0207","591","PAN","Panama",2020,"Gross Exports",14.17145
"H0","643","RUS","Russian Fed","0207","608","PHL","Philippines",2020,"Gross Exports",40.95
"H0","643","RUS","Russian Fed","0207","634","QAT","Qatar",2020,"Gross Exports",161.02627
"H0","643","RUS","Russian Fed","0207","682","SAU","Saudi Arabia",2020,"Gross Exports",27480.78028
"H0","643","RUS","Russian Fed","0207","688","SER","Yugoslavia",2020,"Gross Exports",3202.24143
"H0","643","RUS","Russian Fed","0207","699","IND","India",2020,"Gross Exports",10.89956
"H0","643","RUS","Russian Fed","0207","702","SGP","Singapore",2020,"Gross Exports",4.18617
"H0","643","RUS","Russian Fed","0207","704","VNM","Viet Nam",2020,"Gross Exports",4937.86984
"H0","643","RUS","Russian Fed","0207","762","TJK","Tajikistan",2020,"Gross Exports",4247.74262
"H0","643","RUS","Russian Fed","0207","768","TGO","Togo",2020,"Gross Exports",300.92
"H0","643","RUS","Russian Fed","0207","784","ARE","Untd Arab Em",2020,"Gross Exports",1454.30267
"H0","643","RUS","Russian Fed","0207","804","UKR","Ukraine",2020,"Gross Exports",38908.06073
"H0","643","RUS","Russian Fed","0207","818","EGY","Egypt",2020,"Gross Exports",151.158
