"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H0","804","UKR","Ukraine","0101","000","WLD","World",2021,"Gross Imports",1115.29262
"H0","804","UKR","Ukraine","0101","056","BEL","Belgium",2021,"Gross Imports",3.60708
"H0","804","UKR","Ukraine","0101","112","BLR","Belarus",2021,"Gross Imports",4.30519
"H0","804","UKR","Ukraine","0101","251","FRA","France+Monac",2021,"Gross Imports",50.17672
"H0","804","UKR","Ukraine","0101","276","DEU","Germany",2021,"Gross Imports",224.0216
"H0","804","UKR","Ukraine","0101","372","IRL","Ireland",2021,"Gross Imports",5.73235
"H0","804","UKR","Ukraine","0101","428","LVA","Latvia",2021,"Gross Imports",8.99765
"H0","804","UKR","Ukraine","0101","528","NLD","Netherlands",2021,"Gross Imports",440.54816
"H0","804","UKR","Ukraine","0101","579","NOR","Norway,Sb,JM",2021,"Gross Imports",353.32005
"H0","804","UKR","Ukraine","0101","616","POL","Poland",2021,"Gross Imports",24.58382
"H0","804","UKR","Ukraine","0102","000","WLD","World",2021,"Gross Imports",10422.25262
"H0","804","UKR","Ukraine","0102","040","AUT","Austria",2021,"Gross Imports",477.72474
"H0","804","UKR","Ukraine","0102","203","CZE","Czech Rep",2021,"Gross Imports",2001.34078
"H0","804","UKR","Ukraine","0102","208","DNK","Denmark",2021,"Gross Imports",3907.09701
"H0","804","UKR","Ukraine","0102","233","EST","Estonia",2021,"Gross Imports",321.51949
"H0","804","UKR","Ukraine","0102","251","FRA","France+Monac",2021,"Gross Imports",68.48805
"H0","804","UKR","Ukraine","0102","348","HUN","Hungary",2021,"Gross Imports",559.18501
"H0","804","UKR","Ukraine","0102","428","LVA","Latvia",2021,"Gross Imports",1.452
"H0","804","UKR","Ukraine","0102","528","NLD","Netherlands",2021,"Gross Imports",1530.73295
"H0","804","UKR","Ukraine","0102","616","POL","Poland",2021,"Gross Imports",556.26051
"H0","804","UKR","Ukraine","0102","703","SVK","Slovakia",2021,"Gross Imports",998.45208
"H0","804","UKR","Ukraine","0103","000","WLD","World",2021,"Gross Imports",5703.06741
"H0","804","UKR","Ukraine","0103","203","CZE","Czech Rep",2021,"Gross Imports",180.75642
"H0","804","UKR","Ukraine","0103","208","DNK","Denmark",2021,"Gross Imports",3617.87299
"H0","804","UKR","Ukraine","0103","251","FRA","France+Monac",2021,"Gross Imports",1553.65426
"H0","804","UKR","Ukraine","0103","276","DEU","Germany",2021,"Gross Imports",57.80117
"H0","804","UKR","Ukraine","0103","724","ESP","Spain",2021,"Gross Imports",123.88364
"H0","804","UKR","Ukraine","0103","826","GBR","Untd.Kingdom",2021,"Gross Imports",169.09893
"H0","804","UKR","Ukraine","0104","000","WLD","World",2021,"Gross Imports",903.45217
"H0","804","UKR","Ukraine","0104","040","AUT","Austria",2021,"Gross Imports",327.41181
"H0","804","UKR","Ukraine","0104","251","FRA","France+Monac",2021,"Gross Imports",414.12226
"H0","804","UKR","Ukraine","0104","348","HUN","Hungary",2021,"Gross Imports",95.63851
"H0","804","UKR","Ukraine","0104","703","SVK","Slovakia",2021,"Gross Imports",66.27959
"H0","804","UKR","Ukraine","0105","000","WLD","World",2021,"Gross Imports",69285.09284
"H0","804","UKR","Ukraine","0105","040","AUT","Austria",2021,"Gross Imports",1785.7982
"H0","804","UKR","Ukraine","0105","203","CZE","Czech Rep",2021,"Gross Imports",8750.83811
"H0","804","UKR","Ukraine","0105","251","FRA","France+Monac",2021,"Gross Imports",877.95258
"H0","804","UKR","Ukraine","0105","276","DEU","Germany",2021,"Gross Imports",16897.4131
"H0","804","UKR","Ukraine","0105","348","HUN","Hungary",2021,"Gross Imports",23073.19747
"H0","804","UKR","Ukraine","0105","528","NLD","Netherlands",2021,"Gross Imports",362.22638
"H0","804","UKR","Ukraine","0105","616","POL","Poland",2021,"Gross Imports",15558.08966
"H0","804","UKR","Ukraine","0105","703","SVK","Slovakia",2021,"Gross Imports",1457.44427
"H0","804","UKR","Ukraine","0105","724","ESP","Spain",2021,"Gross Imports",2.48522
"H0","804","UKR","Ukraine","0105","842","USA","USA,PR,USVI",2021,"Gross Imports",519.64785
"H0","804","UKR","Ukraine","0106","000","WLD","World",2021,"Gross Imports",2336.88057
"H0","804","UKR","Ukraine","0106","040","AUT","Austria",2021,"Gross Imports",0.72063
"H0","804","UKR","Ukraine","0106","051","ARM","Armenia",2021,"Gross Imports",1.05
"H0","804","UKR","Ukraine","0106","056","BEL","Belgium",2021,"Gross Imports",233.8438
"H0","804","UKR","Ukraine","0106","180","ZAR","Dem.Rp.Congo",2021,"Gross Imports",2.39623
"H0","804","UKR","Ukraine","0106","203","CZE","Czech Rep",2021,"Gross Imports",24.22585
"H0","804","UKR","Ukraine","0106","204","BEN","Benin",2021,"Gross Imports",14.96727
"H0","804","UKR","Ukraine","0106","251","FRA","France+Monac",2021,"Gross Imports",17.43951
"H0","804","UKR","Ukraine","0106","276","DEU","Germany",2021,"Gross Imports",7.79368
"H0","804","UKR","Ukraine","0106","376","ISR","Israel",2021,"Gross Imports",44.31337
"H0","804","UKR","Ukraine","0106","381","ITA","Italy",2021,"Gross Imports",50.32127
"H0","804","UKR","Ukraine","0106","392","JPN","Japan",2021,"Gross Imports",30
"H0","804","UKR","Ukraine","0106","398","KAZ","Kazakhstan",2021,"Gross Imports",0.65
"H0","804","UKR","Ukraine","0106","422","LBN","Lebanon",2021,"Gross Imports",10.46
"H0","804","UKR","Ukraine","0106","428","LVA","Latvia",2021,"Gross Imports",69.21526
"H0","804","UKR","Ukraine","0106","440","LTU","Lithuania",2021,"Gross Imports",465.68596
"H0","804","UKR","Ukraine","0106","450","MDG","Madagascar",2021,"Gross Imports",5.82
"H0","804","UKR","Ukraine","0106","480","MUS","Mauritius",2021,"Gross Imports",5.5
"H0","804","UKR","Ukraine","0106","528","NLD","Netherlands",2021,"Gross Imports",58.02337
"H0","804","UKR","Ukraine","0106","616","POL","Poland",2021,"Gross Imports",230.13898
"H0","804","UKR","Ukraine","0106","643","RUS","Russian Fed",2021,"Gross Imports",20
"H0","804","UKR","Ukraine","0106","686","SEN","Senegal",2021,"Gross Imports",1.98
"H0","804","UKR","Ukraine","0106","702","SGP","Singapore",2021,"Gross Imports",15.94448
"H0","804","UKR","Ukraine","0106","703","SVK","Slovakia",2021,"Gross Imports",267.72326
"H0","804","UKR","Ukraine","0106","724","ESP","Spain",2021,"Gross Imports",13.94789
"H0","804","UKR","Ukraine","0106","729","SUD","Sudan",2021,"Gross Imports",15.92
"H0","804","UKR","Ukraine","0106","760","SYR","Syrian A.R.",2021,"Gross Imports",7.35983
"H0","804","UKR","Ukraine","0106","792","TUR","Turkey",2021,"Gross Imports",129.22478
"H0","804","UKR","Ukraine","0106","807","MKD","TFYR Macedna",2021,"Gross Imports",1.18248
"H0","804","UKR","Ukraine","0106","826","GBR","Untd.Kingdom",2021,"Gross Imports",591.03267
"H0","804","UKR","Ukraine","0201","000","WLD","World",2021,"Gross Imports",7003.81901
"H0","804","UKR","Ukraine","0201","032","ARG","Argentina",2021,"Gross Imports",270.97416
"H0","804","UKR","Ukraine","0201","036","AUS","Australia",2021,"Gross Imports",232.82125
"H0","804","UKR","Ukraine","0201","056","BEL","Belgium",2021,"Gross Imports",520.87465
"H0","804","UKR","Ukraine","0201","208","DNK","Denmark",2021,"Gross Imports",1186.52794
"H0","804","UKR","Ukraine","0201","372","IRL","Ireland",2021,"Gross Imports",385.83875
"H0","804","UKR","Ukraine","0201","392","JPN","Japan",2021,"Gross Imports",52.37322
"H0","804","UKR","Ukraine","0201","440","LTU","Lithuania",2021,"Gross Imports",0.12276
"H0","804","UKR","Ukraine","0201","528","NLD","Netherlands",2021,"Gross Imports",502.34746
"H0","804","UKR","Ukraine","0201","616","POL","Poland",2021,"Gross Imports",1253.33972
"H0","804","UKR","Ukraine","0201","724","ESP","Spain",2021,"Gross Imports",46.7787
"H0","804","UKR","Ukraine","0201","784","ARE","Untd Arab Em",2021,"Gross Imports",5.4075
"H0","804","UKR","Ukraine","0201","842","USA","USA,PR,USVI",2021,"Gross Imports",2546.4129
"H0","804","UKR","Ukraine","0202","000","WLD","World",2021,"Gross Imports",7218.18369
"H0","804","UKR","Ukraine","0202","032","ARG","Argentina",2021,"Gross Imports",53.32039
"H0","804","UKR","Ukraine","0202","040","AUT","Austria",2021,"Gross Imports",4193.90595
"H0","804","UKR","Ukraine","0202","056","BEL","Belgium",2021,"Gross Imports",13.81166
"H0","804","UKR","Ukraine","0202","276","DEU","Germany",2021,"Gross Imports",1.531
"H0","804","UKR","Ukraine","0202","381","ITA","Italy",2021,"Gross Imports",225.60293
"H0","804","UKR","Ukraine","0202","440","LTU","Lithuania",2021,"Gross Imports",2078.75596
"H0","804","UKR","Ukraine","0202","528","NLD","Netherlands",2021,"Gross Imports",58.85888
"H0","804","UKR","Ukraine","0202","616","POL","Poland",2021,"Gross Imports",592.39692
"H0","804","UKR","Ukraine","0203","000","WLD","World",2021,"Gross Imports",71051.72379
"H0","804","UKR","Ukraine","0203","056","BEL","Belgium",2021,"Gross Imports",3933.55813
"H0","804","UKR","Ukraine","0203","124","CAN","Canada",2021,"Gross Imports",3830.47806
"H0","804","UKR","Ukraine","0203","208","DNK","Denmark",2021,"Gross Imports",32730.65743
"H0","804","UKR","Ukraine","0203","251","FRA","France+Monac",2021,"Gross Imports",602.38055
"H0","804","UKR","Ukraine","0203","276","DEU","Germany",2021,"Gross Imports",314.72085
"H0","804","UKR","Ukraine","0203","440","LTU","Lithuania",2021,"Gross Imports",35.96882
"H0","804","UKR","Ukraine","0203","528","NLD","Netherlands",2021,"Gross Imports",9227.93925
"H0","804","UKR","Ukraine","0203","579","NOR","Norway,Sb,JM",2021,"Gross Imports",134.7808
"H0","804","UKR","Ukraine","0203","616","POL","Poland",2021,"Gross Imports",13070.09628
"H0","804","UKR","Ukraine","0203","724","ESP","Spain",2021,"Gross Imports",6923.62643
"H0","804","UKR","Ukraine","0203","752","SWE","Sweden",2021,"Gross Imports",26.7111
"H0","804","UKR","Ukraine","0203","826","GBR","Untd.Kingdom",2021,"Gross Imports",138.57151
"H0","804","UKR","Ukraine","0203","842","USA","USA,PR,USVI",2021,"Gross Imports",82.23458
"H0","804","UKR","Ukraine","0204","000","WLD","World",2021,"Gross Imports",282.27121
"H0","804","UKR","Ukraine","0204","036","AUS","Australia",2021,"Gross Imports",21.13827
"H0","804","UKR","Ukraine","0204","554","NZL","New Zealand",2021,"Gross Imports",261.13294
"H0","804","UKR","Ukraine","0206","000","WLD","World",2021,"Gross Imports",18684.99193
"H0","804","UKR","Ukraine","0206","032","ARG","Argentina",2021,"Gross Imports",256.25283
"H0","804","UKR","Ukraine","0206","040","AUT","Austria",2021,"Gross Imports",383.0404
"H0","804","UKR","Ukraine","0206","056","BEL","Belgium",2021,"Gross Imports",861.47607
"H0","804","UKR","Ukraine","0206","076","BRA","Brazil",2021,"Gross Imports",1122.15268
"H0","804","UKR","Ukraine","0206","203","CZE","Czech Rep",2021,"Gross Imports",110.33707
"H0","804","UKR","Ukraine","0206","208","DNK","Denmark",2021,"Gross Imports",747.41681
"H0","804","UKR","Ukraine","0206","246","FIN","Finland",2021,"Gross Imports",372.42508
"H0","804","UKR","Ukraine","0206","251","FRA","France+Monac",2021,"Gross Imports",2050.65159
"H0","804","UKR","Ukraine","0206","276","DEU","Germany",2021,"Gross Imports",586.05387
"H0","804","UKR","Ukraine","0206","348","HUN","Hungary",2021,"Gross Imports",243.56745
"H0","804","UKR","Ukraine","0206","528","NLD","Netherlands",2021,"Gross Imports",2036.04846
"H0","804","UKR","Ukraine","0206","554","NZL","New Zealand",2021,"Gross Imports",1.99208
"H0","804","UKR","Ukraine","0206","579","NOR","Norway,Sb,JM",2021,"Gross Imports",59.69564
"H0","804","UKR","Ukraine","0206","616","POL","Poland",2021,"Gross Imports",8176.00953
"H0","804","UKR","Ukraine","0206","642","ROM","Romania",2021,"Gross Imports",28.47296
"H0","804","UKR","Ukraine","0206","724","ESP","Spain",2021,"Gross Imports",645.66735
"H0","804","UKR","Ukraine","0206","752","SWE","Sweden",2021,"Gross Imports",1003.73206
"H0","804","UKR","Ukraine","0207","000","WLD","World",2021,"Gross Imports",57815.25433
"H0","804","UKR","Ukraine","0207","056","BEL","Belgium",2021,"Gross Imports",74.43014
"H0","804","UKR","Ukraine","0207","112","BLR","Belarus",2021,"Gross Imports",64.10052
"H0","804","UKR","Ukraine","0207","203","CZE","Czech Rep",2021,"Gross Imports",576.97063
"H0","804","UKR","Ukraine","0207","208","DNK","Denmark",2021,"Gross Imports",339.96802
"H0","804","UKR","Ukraine","0207","233","EST","Estonia",2021,"Gross Imports",41.58644
"H0","804","UKR","Ukraine","0207","246","FIN","Finland",2021,"Gross Imports",935.35715
"H0","804","UKR","Ukraine","0207","251","FRA","France+Monac",2021,"Gross Imports",1210.65901
"H0","804","UKR","Ukraine","0207","276","DEU","Germany",2021,"Gross Imports",2074.95758
"H0","804","UKR","Ukraine","0207","348","HUN","Hungary",2021,"Gross Imports",10002.22127
"H0","804","UKR","Ukraine","0207","372","IRL","Ireland",2021,"Gross Imports",22.464
"H0","804","UKR","Ukraine","0207","381","ITA","Italy",2021,"Gross Imports",431.56296
"H0","804","UKR","Ukraine","0207","398","KAZ","Kazakhstan",2021,"Gross Imports",24.2515
"H0","804","UKR","Ukraine","0207","400","JOR","Jordan",2021,"Gross Imports",144.3
"H0","804","UKR","Ukraine","0207","414","KWT","Kuwait",2021,"Gross Imports",102.77729
"H0","804","UKR","Ukraine","0207","440","LTU","Lithuania",2021,"Gross Imports",95.18858
"H0","804","UKR","Ukraine","0207","528","NLD","Netherlands",2021,"Gross Imports",588.70379
"H0","804","UKR","Ukraine","0207","616","POL","Poland",2021,"Gross Imports",39187.59579
"H0","804","UKR","Ukraine","0207","642","ROM","Romania",2021,"Gross Imports",192.78857
"H0","804","UKR","Ukraine","0207","682","SAU","Saudi Arabia",2021,"Gross Imports",461.90745
"H0","804","UKR","Ukraine","0207","703","SVK","Slovakia",2021,"Gross Imports",61.60817
"H0","804","UKR","Ukraine","0207","705","SVN","Slovenia",2021,"Gross Imports",38.3505
"H0","804","UKR","Ukraine","0207","724","ESP","Spain",2021,"Gross Imports",102.89991
"H0","804","UKR","Ukraine","0207","752","SWE","Sweden",2021,"Gross Imports",344.35359
"H0","804","UKR","Ukraine","0207","792","TUR","Turkey",2021,"Gross Imports",72.864
"H0","804","UKR","Ukraine","0207","826","GBR","Untd.Kingdom",2021,"Gross Imports",558.92947
"H0","804","UKR","Ukraine","0207","842","USA","USA,PR,USVI",2021,"Gross Imports",64.458
"H0","804","UKR","Ukraine","0208","000","WLD","World",2021,"Gross Imports",86.38818
"H0","804","UKR","Ukraine","0208","251","FRA","France+Monac",2021,"Gross Imports",33.04102
"H0","804","UKR","Ukraine","0208","616","POL","Poland",2021,"Gross Imports",7.75403
"H0","804","UKR","Ukraine","0208","724","ESP","Spain",2021,"Gross Imports",45.59313
"H0","804","UKR","Ukraine","0209","000","WLD","World",2021,"Gross Imports",27562.82623
"H0","804","UKR","Ukraine","0209","040","AUT","Austria",2021,"Gross Imports",201.7148
"H0","804","UKR","Ukraine","0209","056","BEL","Belgium",2021,"Gross Imports",143.66433
"H0","804","UKR","Ukraine","0209","208","DNK","Denmark",2021,"Gross Imports",971.53482
"H0","804","UKR","Ukraine","0209","246","FIN","Finland",2021,"Gross Imports",14.31817
"H0","804","UKR","Ukraine","0209","251","FRA","France+Monac",2021,"Gross Imports",1007.50073
"H0","804","UKR","Ukraine","0209","276","DEU","Germany",2021,"Gross Imports",553.57324
"H0","804","UKR","Ukraine","0209","528","NLD","Netherlands",2021,"Gross Imports",6046.56141
"H0","804","UKR","Ukraine","0209","616","POL","Poland",2021,"Gross Imports",16141.91246
"H0","804","UKR","Ukraine","0209","724","ESP","Spain",2021,"Gross Imports",2039.96999
"H0","804","UKR","Ukraine","0209","752","SWE","Sweden",2021,"Gross Imports",442.07628
"H0","804","UKR","Ukraine","0210","000","WLD","World",2021,"Gross Imports",16483.91816
"H0","804","UKR","Ukraine","0210","056","BEL","Belgium",2021,"Gross Imports",431.6297
"H0","804","UKR","Ukraine","0210","191","HRV","Croatia",2021,"Gross Imports",44.21173
"H0","804","UKR","Ukraine","0210","251","FRA","France+Monac",2021,"Gross Imports",528.60029
"H0","804","UKR","Ukraine","0210","381","ITA","Italy",2021,"Gross Imports",1825.28439
"H0","804","UKR","Ukraine","0210","528","NLD","Netherlands",2021,"Gross Imports",303.56019
"H0","804","UKR","Ukraine","0210","616","POL","Poland",2021,"Gross Imports",6.76441
"H0","804","UKR","Ukraine","0210","724","ESP","Spain",2021,"Gross Imports",13343.86745
"H0","804","UKR","Ukraine","0301","000","WLD","World",2021,"Gross Imports",207.9256
"H0","804","UKR","Ukraine","0301","100","BGR","Bulgaria",2021,"Gross Imports",26.53446
"H0","804","UKR","Ukraine","0301","144","LKA","Sri Lanka",2021,"Gross Imports",32.62444
"H0","804","UKR","Ukraine","0301","276","DEU","Germany",2021,"Gross Imports",1.89999
"H0","804","UKR","Ukraine","0301","360","IDN","Indonesia",2021,"Gross Imports",88.3144
"H0","804","UKR","Ukraine","0301","376","ISR","Israel",2021,"Gross Imports",14.16647
"H0","804","UKR","Ukraine","0301","498","MDA","Rep.Moldova",2021,"Gross Imports",8.29395
"H0","804","UKR","Ukraine","0301","566","NGA","Nigeria",2021,"Gross Imports",1.91005
"H0","804","UKR","Ukraine","0301","702","SGP","Singapore",2021,"Gross Imports",6.57339
"H0","804","UKR","Ukraine","0301","764","THA","Thailand",2021,"Gross Imports",27.60845
"H0","804","UKR","Ukraine","0302","000","WLD","World",2021,"Gross Imports",229770.95588
"H0","804","UKR","Ukraine","0302","070","BIH","Bosnia Herzg",2021,"Gross Imports",32.95671
"H0","804","UKR","Ukraine","0302","144","LKA","Sri Lanka",2021,"Gross Imports",722.85456
"H0","804","UKR","Ukraine","0302","191","HRV","Croatia",2021,"Gross Imports",90.30739
"H0","804","UKR","Ukraine","0302","196","CYP","Cyprus",2021,"Gross Imports",66.04247
"H0","804","UKR","Ukraine","0302","208","DNK","Denmark",2021,"Gross Imports",1229.22449
"H0","804","UKR","Ukraine","0302","234","FRO","Faeroe Is",2021,"Gross Imports",910.82283
"H0","804","UKR","Ukraine","0302","246","FIN","Finland",2021,"Gross Imports",82.15811
"H0","804","UKR","Ukraine","0302","251","FRA","France+Monac",2021,"Gross Imports",1093.81242
"H0","804","UKR","Ukraine","0302","276","DEU","Germany",2021,"Gross Imports",564.81507
"H0","804","UKR","Ukraine","0302","300","GRC","Greece",2021,"Gross Imports",1166.26795
"H0","804","UKR","Ukraine","0302","348","HUN","Hungary",2021,"Gross Imports",0.34978
"H0","804","UKR","Ukraine","0302","352","ISL","Iceland",2021,"Gross Imports",17416.13678
"H0","804","UKR","Ukraine","0302","381","ITA","Italy",2021,"Gross Imports",887.95654
"H0","804","UKR","Ukraine","0302","462","MDV","Maldives",2021,"Gross Imports",56.40833
"H0","804","UKR","Ukraine","0302","484","MEX","Mexico",2021,"Gross Imports",0.42675
"H0","804","UKR","Ukraine","0302","498","MDA","Rep.Moldova",2021,"Gross Imports",83.12673
"H0","804","UKR","Ukraine","0302","504","MAR","Morocco",2021,"Gross Imports",5.56182
"H0","804","UKR","Ukraine","0302","528","NLD","Netherlands",2021,"Gross Imports",856.71082
"H0","804","UKR","Ukraine","0302","579","NOR","Norway,Sb,JM",2021,"Gross Imports",185356.43677
"H0","804","UKR","Ukraine","0302","620","PRT","Portugal",2021,"Gross Imports",143.22292
"H0","804","UKR","Ukraine","0302","686","SEN","Senegal",2021,"Gross Imports",5.11933
"H0","804","UKR","Ukraine","0302","710","ZAF","South Africa",2021,"Gross Imports",0.73141
"H0","804","UKR","Ukraine","0302","724","ESP","Spain",2021,"Gross Imports",463.7572
"H0","804","UKR","Ukraine","0302","792","TUR","Turkey",2021,"Gross Imports",18026.75063
"H0","804","UKR","Ukraine","0302","826","GBR","Untd.Kingdom",2021,"Gross Imports",508.18904
"H0","804","UKR","Ukraine","0302","842","USA","USA,PR,USVI",2021,"Gross Imports",0.80903
"H0","804","UKR","Ukraine","0303","000","WLD","World",2021,"Gross Imports",420256.81699
"H0","804","UKR","Ukraine","0303","032","ARG","Argentina",2021,"Gross Imports",7809.18785
"H0","804","UKR","Ukraine","0303","036","AUS","Australia",2021,"Gross Imports",0.61603
"H0","804","UKR","Ukraine","0303","084","BLZ","Belize",2021,"Gross Imports",807.17238
"H0","804","UKR","Ukraine","0303","100","BGR","Bulgaria",2021,"Gross Imports",134.95789
"H0","804","UKR","Ukraine","0303","124","CAN","Canada",2021,"Gross Imports",27126.16524
"H0","804","UKR","Ukraine","0303","152","CHL","Chile",2021,"Gross Imports",6974.56158
"H0","804","UKR","Ukraine","0303","156","CHN","China",2021,"Gross Imports",672.5361
"H0","804","UKR","Ukraine","0303","191","HRV","Croatia",2021,"Gross Imports",89.94663
"H0","804","UKR","Ukraine","0303","208","DNK","Denmark",2021,"Gross Imports",5618.36566
"H0","804","UKR","Ukraine","0303","218","ECU","Ecuador",2021,"Gross Imports",4792.88077
"H0","804","UKR","Ukraine","0303","233","EST","Estonia",2021,"Gross Imports",15851.50169
"H0","804","UKR","Ukraine","0303","234","FRO","Faeroe Is",2021,"Gross Imports",16122.73373
"H0","804","UKR","Ukraine","0303","238","FLK","Falkland Is",2021,"Gross Imports",493.02134
"H0","804","UKR","Ukraine","0303","246","FIN","Finland",2021,"Gross Imports",1885.00948
"H0","804","UKR","Ukraine","0303","276","DEU","Germany",2021,"Gross Imports",1463.80655
"H0","804","UKR","Ukraine","0303","304","GRL","Greenland",2021,"Gross Imports",4830.62062
"H0","804","UKR","Ukraine","0303","352","ISL","Iceland",2021,"Gross Imports",81804.36518
"H0","804","UKR","Ukraine","0303","360","IDN","Indonesia",2021,"Gross Imports",617.33671
"H0","804","UKR","Ukraine","0303","364","IRN","Iran-Islam.R",2021,"Gross Imports",10.77056
"H0","804","UKR","Ukraine","0303","372","IRL","Ireland",2021,"Gross Imports",5444.42594
"H0","804","UKR","Ukraine","0303","381","ITA","Italy",2021,"Gross Imports",187.07697
"H0","804","UKR","Ukraine","0303","398","KAZ","Kazakhstan",2021,"Gross Imports",917.57004
"H0","804","UKR","Ukraine","0303","410","KOR","Korea Rep.",2021,"Gross Imports",697.533
"H0","804","UKR","Ukraine","0303","428","LVA","Latvia",2021,"Gross Imports",6972.67129
"H0","804","UKR","Ukraine","0303","440","LTU","Lithuania",2021,"Gross Imports",1136.97059
"H0","804","UKR","Ukraine","0303","478","MRT","Mauritania",2021,"Gross Imports",2009.73005
"H0","804","UKR","Ukraine","0303","484","MEX","Mexico",2021,"Gross Imports",1569.38802
"H0","804","UKR","Ukraine","0303","490","OAS","Asia Othr.ns",2021,"Gross Imports",631.95194
"H0","804","UKR","Ukraine","0303","504","MAR","Morocco",2021,"Gross Imports",4232.1255
"H0","804","UKR","Ukraine","0303","528","NLD","Netherlands",2021,"Gross Imports",5403.88189
"H0","804","UKR","Ukraine","0303","554","NZL","New Zealand",2021,"Gross Imports",7613.31968
"H0","804","UKR","Ukraine","0303","579","NOR","Norway,Sb,JM",2021,"Gross Imports",63938.87709
"H0","804","UKR","Ukraine","0303","604","PER","Peru",2021,"Gross Imports",3929.5101
"H0","804","UKR","Ukraine","0303","616","POL","Poland",2021,"Gross Imports",541.84841
"H0","804","UKR","Ukraine","0303","620","PRT","Portugal",2021,"Gross Imports",1264.879
"H0","804","UKR","Ukraine","0303","686","SEN","Senegal",2021,"Gross Imports",900.65582
"H0","804","UKR","Ukraine","0303","704","VNM","Viet Nam",2021,"Gross Imports",1494.37933
"H0","804","UKR","Ukraine","0303","724","ESP","Spain",2021,"Gross Imports",31909.70364
"H0","804","UKR","Ukraine","0303","740","SUR","Suriname",2021,"Gross Imports",274.14329
"H0","804","UKR","Ukraine","0303","752","SWE","Sweden",2021,"Gross Imports",55.33482
"H0","804","UKR","Ukraine","0303","792","TUR","Turkey",2021,"Gross Imports",750.89082
"H0","804","UKR","Ukraine","0303","826","GBR","Untd.Kingdom",2021,"Gross Imports",36019.59494
"H0","804","UKR","Ukraine","0303","842","USA","USA,PR,USVI",2021,"Gross Imports",64716.27682
"H0","804","UKR","Ukraine","0303","858","URY","Uruguay",2021,"Gross Imports",538.52201
"H0","804","UKR","Ukraine","0304","000","WLD","World",2021,"Gross Imports",93133.55721
"H0","804","UKR","Ukraine","0304","032","ARG","Argentina",2021,"Gross Imports",5085.39582
"H0","804","UKR","Ukraine","0304","036","AUS","Australia",2021,"Gross Imports",37.9914
"H0","804","UKR","Ukraine","0304","124","CAN","Canada",2021,"Gross Imports",19.52776
"H0","804","UKR","Ukraine","0304","144","LKA","Sri Lanka",2021,"Gross Imports",402.41837
"H0","804","UKR","Ukraine","0304","152","CHL","Chile",2021,"Gross Imports",611.49228
"H0","804","UKR","Ukraine","0304","156","CHN","China",2021,"Gross Imports",6272.05637
"H0","804","UKR","Ukraine","0304","191","HRV","Croatia",2021,"Gross Imports",0.35622
"H0","804","UKR","Ukraine","0304","196","CYP","Cyprus",2021,"Gross Imports",11.92568
"H0","804","UKR","Ukraine","0304","203","CZE","Czech Rep",2021,"Gross Imports",25.05162
"H0","804","UKR","Ukraine","0304","208","DNK","Denmark",2021,"Gross Imports",351.23615
"H0","804","UKR","Ukraine","0304","233","EST","Estonia",2021,"Gross Imports",1235.38646
"H0","804","UKR","Ukraine","0304","234","FRO","Faeroe Is",2021,"Gross Imports",2915.5915
"H0","804","UKR","Ukraine","0304","251","FRA","France+Monac",2021,"Gross Imports",1907.33608
"H0","804","UKR","Ukraine","0304","276","DEU","Germany",2021,"Gross Imports",329.3373
"H0","804","UKR","Ukraine","0304","352","ISL","Iceland",2021,"Gross Imports",16205.1309
"H0","804","UKR","Ukraine","0304","360","IDN","Indonesia",2021,"Gross Imports",1332.94298
"H0","804","UKR","Ukraine","0304","372","IRL","Ireland",2021,"Gross Imports",239.23469
"H0","804","UKR","Ukraine","0304","381","ITA","Italy",2021,"Gross Imports",25.04684
"H0","804","UKR","Ukraine","0304","392","JPN","Japan",2021,"Gross Imports",10.51871
"H0","804","UKR","Ukraine","0304","398","KAZ","Kazakhstan",2021,"Gross Imports",0.1651
"H0","804","UKR","Ukraine","0304","410","KOR","Korea Rep.",2021,"Gross Imports",15.58265
"H0","804","UKR","Ukraine","0304","440","LTU","Lithuania",2021,"Gross Imports",1546.41643
"H0","804","UKR","Ukraine","0304","462","MDV","Maldives",2021,"Gross Imports",11.67127
"H0","804","UKR","Ukraine","0304","490","OAS","Asia Othr.ns",2021,"Gross Imports",27.26392
"H0","804","UKR","Ukraine","0304","498","MDA","Rep.Moldova",2021,"Gross Imports",43.18992
"H0","804","UKR","Ukraine","0304","516","NAM","Namibia",2021,"Gross Imports",7.17855
"H0","804","UKR","Ukraine","0304","528","NLD","Netherlands",2021,"Gross Imports",801.68738
"H0","804","UKR","Ukraine","0304","554","NZL","New Zealand",2021,"Gross Imports",31.65366
"H0","804","UKR","Ukraine","0304","579","NOR","Norway,Sb,JM",2021,"Gross Imports",33394.24165
"H0","804","UKR","Ukraine","0304","616","POL","Poland",2021,"Gross Imports",268.31005
"H0","804","UKR","Ukraine","0304","620","PRT","Portugal",2021,"Gross Imports",5.05396
"H0","804","UKR","Ukraine","0304","686","SEN","Senegal",2021,"Gross Imports",0.17925
"H0","804","UKR","Ukraine","0304","704","VNM","Viet Nam",2021,"Gross Imports",15591.87828
"H0","804","UKR","Ukraine","0304","710","ZAF","South Africa",2021,"Gross Imports",0.90377
