"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H0","643","RUS","Russian Fed","0102","276","DEU","Germany",2020,"Gross Imports",32153.1547
"H0","643","RUS","Russian Fed","0102","348","HUN","Hungary",2020,"Gross Imports",9809.06
"H0","643","RUS","Russian Fed","0102","440","LTU","Lithuania",2020,"Gross Imports",1175.23965
"H0","643","RUS","Russian Fed","0102","528","NLD","Netherlands",2020,"Gross Imports",6491.73197
"H0","643","RUS","Russian Fed","0102","703","SVK","Slovakia",2020,"Gross Imports",238.97943
"H0","643","RUS","Russian Fed","0103","000","WLD","World",2020,"Gross Imports",30436.50042
"H0","643","RUS","Russian Fed","0103","124","CAN","Canada",2020,"Gross Imports",14643.92525
"H0","643","RUS","Russian Fed","0103","203","CZE","Czech Rep",2020,"Gross Imports",437.76711
"H0","643","RUS","Russian Fed","0103","208","DNK","Denmark",2020,"Gross Imports",12105.16041
"H0","643","RUS","Russian Fed","0103","251","FRA","France+Monac",2020,"Gross Imports",1198.97275
"H0","643","RUS","Russian Fed","0103","528","NLD","Netherlands",2020,"Gross Imports",1153.08788
"H0","643","RUS","Russian Fed","0103","579","NOR","Norway,Sb,JM",2020,"Gross Imports",868.74074
"H0","643","RUS","Russian Fed","0103","757","CHE","Switz.Liecht",2020,"Gross Imports",28.84628
"H0","643","RUS","Russian Fed","0104","000","WLD","World",2020,"Gross Imports",6364.83386
"H0","643","RUS","Russian Fed","0104","036","AUS","Australia",2020,"Gross Imports",2988.764
"H0","643","RUS","Russian Fed","0104","040","AUT","Austria",2020,"Gross Imports",708.5704
"H0","643","RUS","Russian Fed","0104","203","CZE","Czech Rep",2020,"Gross Imports",77.20452
"H0","643","RUS","Russian Fed","0104","246","FIN","Finland",2020,"Gross Imports",97.38276
"H0","643","RUS","Russian Fed","0104","276","DEU","Germany",2020,"Gross Imports",141.04163
"H0","643","RUS","Russian Fed","0104","348","HUN","Hungary",2020,"Gross Imports",275.69942
"H0","643","RUS","Russian Fed","0104","440","LTU","Lithuania",2020,"Gross Imports",3.8722
"H0","643","RUS","Russian Fed","0104","528","NLD","Netherlands",2020,"Gross Imports",2066.39893
"H0","643","RUS","Russian Fed","0104","842","USA","USA,PR,USVI",2020,"Gross Imports",5.9
"H0","643","RUS","Russian Fed","0105","000","WLD","World",2020,"Gross Imports",25068.87299
"H0","643","RUS","Russian Fed","0105","040","AUT","Austria",2020,"Gross Imports",895.7547
"H0","643","RUS","Russian Fed","0105","112","BLR","Belarus",2020,"Gross Imports",993.57783
"H0","643","RUS","Russian Fed","0105","203","CZE","Czech Rep",2020,"Gross Imports",1214.39661
"H0","643","RUS","Russian Fed","0105","251","FRA","France+Monac",2020,"Gross Imports",1936.6142
"H0","643","RUS","Russian Fed","0105","276","DEU","Germany",2020,"Gross Imports",7062.84215
"H0","643","RUS","Russian Fed","0105","348","HUN","Hungary",2020,"Gross Imports",290.51715
"H0","643","RUS","Russian Fed","0105","528","NLD","Netherlands",2020,"Gross Imports",7020.893
"H0","643","RUS","Russian Fed","0105","703","SVK","Slovakia",2020,"Gross Imports",52.60744
"H0","643","RUS","Russian Fed","0105","724","ESP","Spain",2020,"Gross Imports",1657.22414
"H0","643","RUS","Russian Fed","0105","826","GBR","Untd.Kingdom",2020,"Gross Imports",3657.37863
"H0","643","RUS","Russian Fed","0105","842","USA","USA,PR,USVI",2020,"Gross Imports",287.06714
"H0","643","RUS","Russian Fed","0106","000","WLD","World",2020,"Gross Imports",13951.76808
"H0","643","RUS","Russian Fed","0106","031","AZE","Azerbaijan",2020,"Gross Imports",0.75621
"H0","643","RUS","Russian Fed","0106","056","BEL","Belgium",2020,"Gross Imports",1185.02739
"H0","643","RUS","Russian Fed","0106","112","BLR","Belarus",2020,"Gross Imports",338.67019
"H0","643","RUS","Russian Fed","0106","124","CAN","Canada",2020,"Gross Imports",118.2
"H0","643","RUS","Russian Fed","0106","156","CHN","China",2020,"Gross Imports",123.06657
"H0","643","RUS","Russian Fed","0106","188","CRI","Costa Rica",2020,"Gross Imports",1.035
"H0","643","RUS","Russian Fed","0106","203","CZE","Czech Rep",2020,"Gross Imports",122.18276
"H0","643","RUS","Russian Fed","0106","251","FRA","France+Monac",2020,"Gross Imports",715.01213
"H0","643","RUS","Russian Fed","0106","276","DEU","Germany",2020,"Gross Imports",119.36395
"H0","643","RUS","Russian Fed","0106","328","GUY","Guyana",2020,"Gross Imports",48.05367
"H0","643","RUS","Russian Fed","0106","360","IDN","Indonesia",2020,"Gross Imports",1.32411
"H0","643","RUS","Russian Fed","0106","376","ISR","Israel",2020,"Gross Imports",593.91154
"H0","643","RUS","Russian Fed","0106","381","ITA","Italy",2020,"Gross Imports",691.93807
"H0","643","RUS","Russian Fed","0106","398","KAZ","Kazakhstan",2020,"Gross Imports",0.07077
"H0","643","RUS","Russian Fed","0106","428","LVA","Latvia",2020,"Gross Imports",39.85362
"H0","643","RUS","Russian Fed","0106","440","LTU","Lithuania",2020,"Gross Imports",234.78393
"H0","643","RUS","Russian Fed","0106","466","MLI","Mali",2020,"Gross Imports",26.095
"H0","643","RUS","Russian Fed","0106","528","NLD","Netherlands",2020,"Gross Imports",2593.61019
"H0","643","RUS","Russian Fed","0106","608","PHL","Philippines",2020,"Gross Imports",3.5415
"H0","643","RUS","Russian Fed","0106","616","POL","Poland",2020,"Gross Imports",30.86424
"H0","643","RUS","Russian Fed","0106","702","SGP","Singapore",2020,"Gross Imports",0.8198
"H0","643","RUS","Russian Fed","0106","703","SVK","Slovakia",2020,"Gross Imports",1309.5673
"H0","643","RUS","Russian Fed","0106","724","ESP","Spain",2020,"Gross Imports",213.49692
"H0","643","RUS","Russian Fed","0106","752","SWE","Sweden",2020,"Gross Imports",0.43662
"H0","643","RUS","Russian Fed","0106","757","CHE","Switz.Liecht",2020,"Gross Imports",19.38294
"H0","643","RUS","Russian Fed","0106","764","THA","Thailand",2020,"Gross Imports",9.4775
"H0","643","RUS","Russian Fed","0106","768","TGO","Togo",2020,"Gross Imports",6.526
"H0","643","RUS","Russian Fed","0106","784","ARE","Untd Arab Em",2020,"Gross Imports",0.75134
"H0","643","RUS","Russian Fed","0106","792","TUR","Turkey",2020,"Gross Imports",521.96976
"H0","643","RUS","Russian Fed","0106","804","UKR","Ukraine",2020,"Gross Imports",3308.31253
"H0","643","RUS","Russian Fed","0106","826","GBR","Untd.Kingdom",2020,"Gross Imports",539.03223
"H0","643","RUS","Russian Fed","0106","842","USA","USA,PR,USVI",2020,"Gross Imports",537.9477
"H0","643","RUS","Russian Fed","0106","860","UZB","Uzbekistan",2020,"Gross Imports",496.6866
"H0","643","RUS","Russian Fed","0201","000","WLD","World",2020,"Gross Imports",224253.97025
"H0","643","RUS","Russian Fed","0201","032","ARG","Argentina",2020,"Gross Imports",764.55523
"H0","643","RUS","Russian Fed","0201","051","ARM","Armenia",2020,"Gross Imports",1651.03923
"H0","643","RUS","Russian Fed","0201","076","BRA","Brazil",2020,"Gross Imports",88.13318
"H0","643","RUS","Russian Fed","0201","112","BLR","Belarus",2020,"Gross Imports",205736.89604
"H0","643","RUS","Russian Fed","0201","170","COL","Colombia",2020,"Gross Imports",1489.12744
"H0","643","RUS","Russian Fed","0201","392","JPN","Japan",2020,"Gross Imports",546.99084
"H0","643","RUS","Russian Fed","0201","398","KAZ","Kazakhstan",2020,"Gross Imports",9070.39661
"H0","643","RUS","Russian Fed","0201","417","KGZ","Kyrgyzstan",2020,"Gross Imports",248.88518
"H0","643","RUS","Russian Fed","0201","858","URY","Uruguay",2020,"Gross Imports",4657.9465
"H0","643","RUS","Russian Fed","0202","000","WLD","World",2020,"Gross Imports",707855.95991
"H0","643","RUS","Russian Fed","0202","032","ARG","Argentina",2020,"Gross Imports",52707.34112
"H0","643","RUS","Russian Fed","0202","076","BRA","Brazil",2020,"Gross Imports",189536.12033
"H0","643","RUS","Russian Fed","0202","112","BLR","Belarus",2020,"Gross Imports",140542.45105
"H0","643","RUS","Russian Fed","0202","170","COL","Colombia",2020,"Gross Imports",25201.95479
"H0","643","RUS","Russian Fed","0202","348","HUN","Hungary",2020,"Gross Imports",268.76435
"H0","643","RUS","Russian Fed","0202","392","JPN","Japan",2020,"Gross Imports",214.9731
"H0","643","RUS","Russian Fed","0202","398","KAZ","Kazakhstan",2020,"Gross Imports",2719.06529
"H0","643","RUS","Russian Fed","0202","417","KGZ","Kyrgyzstan",2020,"Gross Imports",654.29012
"H0","643","RUS","Russian Fed","0202","600","PRY","Paraguay",2020,"Gross Imports",238106.61204
"H0","643","RUS","Russian Fed","0202","699","IND","India",2020,"Gross Imports",42863.2655
"H0","643","RUS","Russian Fed","0202","858","URY","Uruguay",2020,"Gross Imports",15041.12222
"H0","643","RUS","Russian Fed","0203","000","WLD","World",2020,"Gross Imports",12291.85376
"H0","643","RUS","Russian Fed","0203","032","ARG","Argentina",2020,"Gross Imports",3605.16934
"H0","643","RUS","Russian Fed","0203","076","BRA","Brazil",2020,"Gross Imports",1367.89498
"H0","643","RUS","Russian Fed","0203","112","BLR","Belarus",2020,"Gross Imports",3975.50453
"H0","643","RUS","Russian Fed","0203","152","CHL","Chile",2020,"Gross Imports",2667.00801
"H0","643","RUS","Russian Fed","0203","398","KAZ","Kazakhstan",2020,"Gross Imports",298.4524
"H0","643","RUS","Russian Fed","0203","600","PRY","Paraguay",2020,"Gross Imports",377.8245
"H0","643","RUS","Russian Fed","0204","000","WLD","World",2020,"Gross Imports",9083.4673
"H0","643","RUS","Russian Fed","0204","032","ARG","Argentina",2020,"Gross Imports",70.42758
"H0","643","RUS","Russian Fed","0204","036","AUS","Australia",2020,"Gross Imports",3428.87595
"H0","643","RUS","Russian Fed","0204","352","ISL","Iceland",2020,"Gross Imports",342.302
"H0","643","RUS","Russian Fed","0204","398","KAZ","Kazakhstan",2020,"Gross Imports",1171.06256
"H0","643","RUS","Russian Fed","0204","498","MDA","Rep.Moldova",2020,"Gross Imports",1609.79332
"H0","643","RUS","Russian Fed","0204","554","NZL","New Zealand",2020,"Gross Imports",2361.03654
"H0","643","RUS","Russian Fed","0204","858","URY","Uruguay",2020,"Gross Imports",99.96935
"H0","643","RUS","Russian Fed","0205","000","WLD","World",2020,"Gross Imports",21683.64514
"H0","643","RUS","Russian Fed","0205","032","ARG","Argentina",2020,"Gross Imports",10572.48012
"H0","643","RUS","Russian Fed","0205","036","AUS","Australia",2020,"Gross Imports",840.25175
"H0","643","RUS","Russian Fed","0205","076","BRA","Brazil",2020,"Gross Imports",2775.08
"H0","643","RUS","Russian Fed","0205","398","KAZ","Kazakhstan",2020,"Gross Imports",0.33594
"H0","643","RUS","Russian Fed","0205","484","MEX","Mexico",2020,"Gross Imports",2755.57167
"H0","643","RUS","Russian Fed","0205","498","MDA","Rep.Moldova",2020,"Gross Imports",481.74158
"H0","643","RUS","Russian Fed","0205","858","URY","Uruguay",2020,"Gross Imports",4258.18408
"H0","643","RUS","Russian Fed","0206","000","WLD","World",2020,"Gross Imports",131815.12442
"H0","643","RUS","Russian Fed","0206","032","ARG","Argentina",2020,"Gross Imports",70811.19831
"H0","643","RUS","Russian Fed","0206","076","BRA","Brazil",2020,"Gross Imports",12246.39484
"H0","643","RUS","Russian Fed","0206","112","BLR","Belarus",2020,"Gross Imports",9101.15148
"H0","643","RUS","Russian Fed","0206","152","CHL","Chile",2020,"Gross Imports",973.78196
"H0","643","RUS","Russian Fed","0206","170","COL","Colombia",2020,"Gross Imports",342.09547
"H0","643","RUS","Russian Fed","0206","398","KAZ","Kazakhstan",2020,"Gross Imports",185.27376
"H0","643","RUS","Russian Fed","0206","417","KGZ","Kyrgyzstan",2020,"Gross Imports",14.75576
"H0","643","RUS","Russian Fed","0206","554","NZL","New Zealand",2020,"Gross Imports",37.1386
"H0","643","RUS","Russian Fed","0206","600","PRY","Paraguay",2020,"Gross Imports",21563.02753
"H0","643","RUS","Russian Fed","0206","688","SER","Yugoslavia",2020,"Gross Imports",142.13157
"H0","643","RUS","Russian Fed","0206","704","VNM","Viet Nam",2020,"Gross Imports",1.7976
"H0","643","RUS","Russian Fed","0206","858","URY","Uruguay",2020,"Gross Imports",16396.37754
"H0","643","RUS","Russian Fed","0207","000","WLD","World",2020,"Gross Imports",320017.53266
"H0","643","RUS","Russian Fed","0207","032","ARG","Argentina",2020,"Gross Imports",5265.12335
"H0","643","RUS","Russian Fed","0207","076","BRA","Brazil",2020,"Gross Imports",124877.74585
"H0","643","RUS","Russian Fed","0207","112","BLR","Belarus",2020,"Gross Imports",174534.27913
"H0","643","RUS","Russian Fed","0207","152","CHL","Chile",2020,"Gross Imports",1589.81803
"H0","643","RUS","Russian Fed","0207","156","CHN","China",2020,"Gross Imports",332.83574
"H0","643","RUS","Russian Fed","0207","398","KAZ","Kazakhstan",2020,"Gross Imports",9188.76676
"H0","643","RUS","Russian Fed","0207","600","PRY","Paraguay",2020,"Gross Imports",2981.90077
"H0","643","RUS","Russian Fed","0207","764","THA","Thailand",2020,"Gross Imports",592.956
"H0","643","RUS","Russian Fed","0207","792","TUR","Turkey",2020,"Gross Imports",654.10703
"H0","643","RUS","Russian Fed","0208","000","WLD","World",2020,"Gross Imports",1833.87138
"H0","643","RUS","Russian Fed","0208","112","BLR","Belarus",2020,"Gross Imports",13.60776
"H0","643","RUS","Russian Fed","0208","156","CHN","China",2020,"Gross Imports",681.73039
"H0","643","RUS","Russian Fed","0208","203","CZE","Czech Rep",2020,"Gross Imports",117.53132
"H0","643","RUS","Russian Fed","0208","348","HUN","Hungary",2020,"Gross Imports",985.39674
"H0","643","RUS","Russian Fed","0208","398","KAZ","Kazakhstan",2020,"Gross Imports",7.17176
"H0","643","RUS","Russian Fed","0208","554","NZL","New Zealand",2020,"Gross Imports",28.43341
"H0","643","RUS","Russian Fed","0209","000","WLD","World",2020,"Gross Imports",4427.08629
"H0","643","RUS","Russian Fed","0209","032","ARG","Argentina",2020,"Gross Imports",465.1402
"H0","643","RUS","Russian Fed","0209","051","ARM","Armenia",2020,"Gross Imports",0.97627
"H0","643","RUS","Russian Fed","0209","112","BLR","Belarus",2020,"Gross Imports",8.0325
"H0","643","RUS","Russian Fed","0209","152","CHL","Chile",2020,"Gross Imports",3638.24532
"H0","643","RUS","Russian Fed","0209","398","KAZ","Kazakhstan",2020,"Gross Imports",25.64235
"H0","643","RUS","Russian Fed","0209","600","PRY","Paraguay",2020,"Gross Imports",289.04965
"H0","643","RUS","Russian Fed","0210","000","WLD","World",2020,"Gross Imports",3315.70397
"H0","643","RUS","Russian Fed","0210","032","ARG","Argentina",2020,"Gross Imports",406.11963
"H0","643","RUS","Russian Fed","0210","112","BLR","Belarus",2020,"Gross Imports",876.07409
"H0","643","RUS","Russian Fed","0210","398","KAZ","Kazakhstan",2020,"Gross Imports",1.50043
"H0","643","RUS","Russian Fed","0210","674","SMR","San Marino",2020,"Gross Imports",1619.20424
"H0","643","RUS","Russian Fed","0210","757","CHE","Switz.Liecht",2020,"Gross Imports",412.80558
"H0","643","RUS","Russian Fed","0301","000","WLD","World",2020,"Gross Imports",28744.93068
"H0","643","RUS","Russian Fed","0301","051","ARM","Armenia",2020,"Gross Imports",346.27313
"H0","643","RUS","Russian Fed","0301","112","BLR","Belarus",2020,"Gross Imports",586.57374
"H0","643","RUS","Russian Fed","0301","144","LKA","Sri Lanka",2020,"Gross Imports",111.89522
"H0","643","RUS","Russian Fed","0301","156","CHN","China",2020,"Gross Imports",330.16853
"H0","643","RUS","Russian Fed","0301","208","DNK","Denmark",2020,"Gross Imports",1517.24599
"H0","643","RUS","Russian Fed","0301","246","FIN","Finland",2020,"Gross Imports",1721.57303
"H0","643","RUS","Russian Fed","0301","276","DEU","Germany",2020,"Gross Imports",3.76378
"H0","643","RUS","Russian Fed","0301","360","IDN","Indonesia",2020,"Gross Imports",119.42016
"H0","643","RUS","Russian Fed","0301","376","ISR","Israel",2020,"Gross Imports",10.28735
"H0","643","RUS","Russian Fed","0301","392","JPN","Japan",2020,"Gross Imports",9.96228
"H0","643","RUS","Russian Fed","0301","404","KEN","Kenya",2020,"Gross Imports",2.22027
"H0","643","RUS","Russian Fed","0301","428","LVA","Latvia",2020,"Gross Imports",34.85196
"H0","643","RUS","Russian Fed","0301","458","MYS","Malaysia",2020,"Gross Imports",1.499
"H0","643","RUS","Russian Fed","0301","490","OAS","Asia Othr.ns",2020,"Gross Imports",1.09181
"H0","643","RUS","Russian Fed","0301","566","NGA","Nigeria",2020,"Gross Imports",2.64096
"H0","643","RUS","Russian Fed","0301","579","NOR","Norway,Sb,JM",2020,"Gross Imports",23652.61355
"H0","643","RUS","Russian Fed","0301","699","IND","India",2020,"Gross Imports",0.46695
"H0","643","RUS","Russian Fed","0301","702","SGP","Singapore",2020,"Gross Imports",62.97507
"H0","643","RUS","Russian Fed","0301","704","VNM","Viet Nam",2020,"Gross Imports",32.80186
"H0","643","RUS","Russian Fed","0301","764","THA","Thailand",2020,"Gross Imports",185.71463
"H0","643","RUS","Russian Fed","0301","826","GBR","Untd.Kingdom",2020,"Gross Imports",1.18235
"H0","643","RUS","Russian Fed","0301","834","TZA","Tanzania",2020,"Gross Imports",1.423
"H0","643","RUS","Russian Fed","0301","842","USA","USA,PR,USVI",2020,"Gross Imports",8.28606
"H0","643","RUS","Russian Fed","0302","000","WLD","World",2020,"Gross Imports",222810.75657
"H0","643","RUS","Russian Fed","0302","051","ARM","Armenia",2020,"Gross Imports",40640.84189
"H0","643","RUS","Russian Fed","0302","112","BLR","Belarus",2020,"Gross Imports",1279.60766
"H0","643","RUS","Russian Fed","0302","144","LKA","Sri Lanka",2020,"Gross Imports",847.83043
"H0","643","RUS","Russian Fed","0302","152","CHL","Chile",2020,"Gross Imports",1069.71094
"H0","643","RUS","Russian Fed","0302","234","FRO","Faeroe Is",2020,"Gross Imports",109002.12079
"H0","643","RUS","Russian Fed","0302","392","JPN","Japan",2020,"Gross Imports",388.27732
"H0","643","RUS","Russian Fed","0302","398","KAZ","Kazakhstan",2020,"Gross Imports",359.91999
"H0","643","RUS","Russian Fed","0302","417","KGZ","Kyrgyzstan",2020,"Gross Imports",1942.76557
"H0","643","RUS","Russian Fed","0302","478","MRT","Mauritania",2020,"Gross Imports",2.75763
"H0","643","RUS","Russian Fed","0302","504","MAR","Morocco",2020,"Gross Imports",1090.46929
"H0","643","RUS","Russian Fed","0302","690","SYC","Seychelles",2020,"Gross Imports",2.96032
"H0","643","RUS","Russian Fed","0302","788","TUN","Tunisia",2020,"Gross Imports",17.613
"H0","643","RUS","Russian Fed","0302","792","TUR","Turkey",2020,"Gross Imports",66165.87772
"H0","643","RUS","Russian Fed","0302","842","USA","USA,PR,USVI",2020,"Gross Imports",0.00402
"H0","643","RUS","Russian Fed","0303","000","WLD","World",2020,"Gross Imports",703084.2254
"H0","643","RUS","Russian Fed","0303","031","AZE","Azerbaijan",2020,"Gross Imports",1317.20259
"H0","643","RUS","Russian Fed","0303","032","ARG","Argentina",2020,"Gross Imports",34097.02037
"H0","643","RUS","Russian Fed","0303","051","ARM","Armenia",2020,"Gross Imports",3545.96995
"H0","643","RUS","Russian Fed","0303","112","BLR","Belarus",2020,"Gross Imports",8410.51621
"H0","643","RUS","Russian Fed","0303","152","CHL","Chile",2020,"Gross Imports",294638.9529
"H0","643","RUS","Russian Fed","0303","156","CHN","China",2020,"Gross Imports",67487.12109
"H0","643","RUS","Russian Fed","0303","218","ECU","Ecuador",2020,"Gross Imports",13602.59017
"H0","643","RUS","Russian Fed","0303","234","FRO","Faeroe Is",2020,"Gross Imports",140517.94874
"H0","643","RUS","Russian Fed","0303","268","GEO","Georgia",2020,"Gross Imports",1649.81945
"H0","643","RUS","Russian Fed","0303","304","GRL","Greenland",2020,"Gross Imports",12582.79322
"H0","643","RUS","Russian Fed","0303","360","IDN","Indonesia",2020,"Gross Imports",0.1319
"H0","643","RUS","Russian Fed","0303","376","ISR","Israel",2020,"Gross Imports",284.84757
"H0","643","RUS","Russian Fed","0303","392","JPN","Japan",2020,"Gross Imports",3341.23663
"H0","643","RUS","Russian Fed","0303","398","KAZ","Kazakhstan",2020,"Gross Imports",5608.67398
"H0","643","RUS","Russian Fed","0303","410","KOR","Korea Rep.",2020,"Gross Imports",2727.66708
"H0","643","RUS","Russian Fed","0303","417","KGZ","Kyrgyzstan",2020,"Gross Imports",2842.73702
"H0","643","RUS","Russian Fed","0303","478","MRT","Mauritania",2020,"Gross Imports",1087.72621
"H0","643","RUS","Russian Fed","0303","480","MUS","Mauritius",2020,"Gross Imports",2013.41129
"H0","643","RUS","Russian Fed","0303","490","OAS","Asia Othr.ns",2020,"Gross Imports",1536.00791
"H0","643","RUS","Russian Fed","0303","498","MDA","Rep.Moldova",2020,"Gross Imports",153.69893
"H0","643","RUS","Russian Fed","0303","504","MAR","Morocco",2020,"Gross Imports",14326.0557
"H0","643","RUS","Russian Fed","0303","554","NZL","New Zealand",2020,"Gross Imports",6095.59158
"H0","643","RUS","Russian Fed","0303","579","NOR","Norway,Sb,JM",2020,"Gross Imports",54.68044
"H0","643","RUS","Russian Fed","0303","604","PER","Peru",2020,"Gross Imports",3735.21314
"H0","643","RUS","Russian Fed","0303","699","IND","India",2020,"Gross Imports",41.97
"H0","643","RUS","Russian Fed","0303","702","SGP","Singapore",2020,"Gross Imports",402.79866
"H0","643","RUS","Russian Fed","0303","704","VNM","Viet Nam",2020,"Gross Imports",9260.32982
"H0","643","RUS","Russian Fed","0303","788","TUN","Tunisia",2020,"Gross Imports",287.57365
"H0","643","RUS","Russian Fed","0303","792","TUR","Turkey",2020,"Gross Imports",64062.99353
"H0","643","RUS","Russian Fed","0303","858","URY","Uruguay",2020,"Gross Imports",7370.94567
"H0","643","RUS","Russian Fed","0304","000","WLD","World",2020,"Gross Imports",192944.39692
"H0","643","RUS","Russian Fed","0304","032","ARG","Argentina",2020,"Gross Imports",10112.20796
"H0","643","RUS","Russian Fed","0304","051","ARM","Armenia",2020,"Gross Imports",19.62226
"H0","643","RUS","Russian Fed","0304","112","BLR","Belarus",2020,"Gross Imports",1057.5124
"H0","643","RUS","Russian Fed","0304","144","LKA","Sri Lanka",2020,"Gross Imports",1096.88782
"H0","643","RUS","Russian Fed","0304","152","CHL","Chile",2020,"Gross Imports",36240.85044
"H0","643","RUS","Russian Fed","0304","156","CHN","China",2020,"Gross Imports",40649.13532
"H0","643","RUS","Russian Fed","0304","218","ECU","Ecuador",2020,"Gross Imports",1345.52159
"H0","643","RUS","Russian Fed","0304","234","FRO","Faeroe Is",2020,"Gross Imports",31950.25278
"H0","643","RUS","Russian Fed","0304","304","GRL","Greenland",2020,"Gross Imports",1132.96478
"H0","643","RUS","Russian Fed","0304","360","IDN","Indonesia",2020,"Gross Imports",594.4092
"H0","643","RUS","Russian Fed","0304","392","JPN","Japan",2020,"Gross Imports",3935.89996
"H0","643","RUS","Russian Fed","0304","398","KAZ","Kazakhstan",2020,"Gross Imports",605.17789
"H0","643","RUS","Russian Fed","0304","410","KOR","Korea Rep.",2020,"Gross Imports",2616.59788
"H0","643","RUS","Russian Fed","0304","417","KGZ","Kyrgyzstan",2020,"Gross Imports",25.0112
"H0","643","RUS","Russian Fed","0304","512","OMN","Oman",2020,"Gross Imports",140.02149
"H0","643","RUS","Russian Fed","0304","554","NZL","New Zealand",2020,"Gross Imports",537.41634
"H0","643","RUS","Russian Fed","0304","604","PER","Peru",2020,"Gross Imports",1623.75221
"H0","643","RUS","Russian Fed","0304","690","SYC","Seychelles",2020,"Gross Imports",11.14403
"H0","643","RUS","Russian Fed","0304","699","IND","India",2020,"Gross Imports",7542.29459
"H0","643","RUS","Russian Fed","0304","704","VNM","Viet Nam",2020,"Gross Imports",42693.37191
"H0","643","RUS","Russian Fed","0304","764","THA","Thailand",2020,"Gross Imports",8650.06323
"H0","643","RUS","Russian Fed","0304","792","TUR","Turkey",2020,"Gross Imports",364.28164
"H0","643","RUS","Russian Fed","0305","000","WLD","World",2020,"Gross Imports",158900.92491
