"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H0","804","UKR","Ukraine","0105","000","WLD","World",2021,"Gross Exports",1.22021
"H0","804","UKR","Ukraine","0105","422","LBN","Lebanon",2021,"Gross Exports",1.22021
"H0","804","UKR","Ukraine","0106","000","WLD","World",2021,"Gross Exports",5903.70004
"H0","804","UKR","Ukraine","0106","031","AZE","Azerbaijan",2021,"Gross Exports",127.42798
"H0","804","UKR","Ukraine","0106","051","ARM","Armenia",2021,"Gross Exports",7.29737
"H0","804","UKR","Ukraine","0106","056","BEL","Belgium",2021,"Gross Exports",0.15966
"H0","804","UKR","Ukraine","0106","112","BLR","Belarus",2021,"Gross Exports",0.87524
"H0","804","UKR","Ukraine","0106","124","CAN","Canada",2021,"Gross Exports",102.83508
"H0","804","UKR","Ukraine","0106","152","CHL","Chile",2021,"Gross Exports",6.71995
"H0","804","UKR","Ukraine","0106","268","GEO","Georgia",2021,"Gross Exports",1.47925
"H0","804","UKR","Ukraine","0106","344","HKG","Hong Kong",2021,"Gross Exports",55.24373
"H0","804","UKR","Ukraine","0106","360","IDN","Indonesia",2021,"Gross Exports",11.04993
"H0","804","UKR","Ukraine","0106","368","IRQ","Iraq",2021,"Gross Exports",1.70318
"H0","804","UKR","Ukraine","0106","392","JPN","Japan",2021,"Gross Exports",141.64797
"H0","804","UKR","Ukraine","0106","398","KAZ","Kazakhstan",2021,"Gross Exports",14.09037
"H0","804","UKR","Ukraine","0106","400","JOR","Jordan",2021,"Gross Exports",1.26396
"H0","804","UKR","Ukraine","0106","410","KOR","Korea Rep.",2021,"Gross Exports",44.42504
"H0","804","UKR","Ukraine","0106","414","KWT","Kuwait",2021,"Gross Exports",0.92313
"H0","804","UKR","Ukraine","0106","422","LBN","Lebanon",2021,"Gross Exports",3.43731
"H0","804","UKR","Ukraine","0106","440","LTU","Lithuania",2021,"Gross Exports",20.38992
"H0","804","UKR","Ukraine","0106","458","MYS","Malaysia",2021,"Gross Exports",15.04424
"H0","804","UKR","Ukraine","0106","490","OAS","Asia Othr.ns",2021,"Gross Exports",25.62452
"H0","804","UKR","Ukraine","0106","498","MDA","Rep.Moldova",2021,"Gross Exports",60.49692
"H0","804","UKR","Ukraine","0106","528","NLD","Netherlands",2021,"Gross Exports",19.34196
"H0","804","UKR","Ukraine","0106","616","POL","Poland",2021,"Gross Exports",433.63427
"H0","804","UKR","Ukraine","0106","643","RUS","Russian Fed",2021,"Gross Exports",4642.72323
"H0","804","UKR","Ukraine","0106","704","VNM","Viet Nam",2021,"Gross Exports",0.11809
"H0","804","UKR","Ukraine","0106","710","ZAF","South Africa",2021,"Gross Exports",0.1448
"H0","804","UKR","Ukraine","0106","764","THA","Thailand",2021,"Gross Exports",5.76011
"H0","804","UKR","Ukraine","0106","826","GBR","Untd.Kingdom",2021,"Gross Exports",4.61995
"H0","804","UKR","Ukraine","0106","842","USA","USA,PR,USVI",2021,"Gross Exports",105.35043
"H0","804","UKR","Ukraine","0106","860","UZB","Uzbekistan",2021,"Gross Exports",49.87245
"H0","804","UKR","Ukraine","0201","000","WLD","World",2021,"Gross Exports",1231.04459
"H0","804","UKR","Ukraine","0201","031","AZE","Azerbaijan",2021,"Gross Exports",0.27507
"H0","804","UKR","Ukraine","0201","040","AUT","Austria",2021,"Gross Exports",3.8183
"H0","804","UKR","Ukraine","0201","056","BEL","Belgium",2021,"Gross Exports",0.20934
"H0","804","UKR","Ukraine","0201","092","VGB","Br.Virgin Is",2021,"Gross Exports",0.12156
"H0","804","UKR","Ukraine","0201","100","BGR","Bulgaria",2021,"Gross Exports",0.80086
"H0","804","UKR","Ukraine","0201","112","BLR","Belarus",2021,"Gross Exports",1008.46051
"H0","804","UKR","Ukraine","0201","156","CHN","China",2021,"Gross Exports",0.04088
"H0","804","UKR","Ukraine","0201","174","COM","Comoros",2021,"Gross Exports",0.09348
"H0","804","UKR","Ukraine","0201","196","CYP","Cyprus",2021,"Gross Exports",13.95899
"H0","804","UKR","Ukraine","0201","208","DNK","Denmark",2021,"Gross Exports",1.8957
"H0","804","UKR","Ukraine","0201","233","EST","Estonia",2021,"Gross Exports",0.53507
"H0","804","UKR","Ukraine","0201","276","DEU","Germany",2021,"Gross Exports",0.12183
"H0","804","UKR","Ukraine","0201","300","GRC","Greece",2021,"Gross Exports",0.02183
"H0","804","UKR","Ukraine","0201","344","HKG","Hong Kong",2021,"Gross Exports",0.44168
"H0","804","UKR","Ukraine","0201","376","ISR","Israel",2021,"Gross Exports",0.21803
"H0","804","UKR","Ukraine","0201","392","JPN","Japan",2021,"Gross Exports",0.3923
"H0","804","UKR","Ukraine","0201","430","LBR","Liberia",2021,"Gross Exports",0.29267
"H0","804","UKR","Ukraine","0201","470","MLT","Malta",2021,"Gross Exports",5.80763
"H0","804","UKR","Ukraine","0201","490","OAS","Asia Othr.ns",2021,"Gross Exports",0.00416
"H0","804","UKR","Ukraine","0201","498","MDA","Rep.Moldova",2021,"Gross Exports",11.70775
"H0","804","UKR","Ukraine","0201","499","MNT","Montenegro",2021,"Gross Exports",2.70927
"H0","804","UKR","Ukraine","0201","528","NLD","Netherlands",2021,"Gross Exports",2.55087
"H0","804","UKR","Ukraine","0201","579","NOR","Norway,Sb,JM",2021,"Gross Exports",0.01422
"H0","804","UKR","Ukraine","0201","584","MHL","Marshall Is",2021,"Gross Exports",2.85063
"H0","804","UKR","Ukraine","0201","591","PAN","Panama",2021,"Gross Exports",0.07168
"H0","804","UKR","Ukraine","0201","608","PHL","Philippines",2021,"Gross Exports",0.24474
"H0","804","UKR","Ukraine","0201","616","POL","Poland",2021,"Gross Exports",0.4617
"H0","804","UKR","Ukraine","0201","620","PRT","Portugal",2021,"Gross Exports",0.26925
"H0","804","UKR","Ukraine","0201","634","QAT","Qatar",2021,"Gross Exports",7.65001
"H0","804","UKR","Ukraine","0201","643","RUS","Russian Fed",2021,"Gross Exports",0.61769
"H0","804","UKR","Ukraine","0201","659","KNA","St.Kitts-Nev",2021,"Gross Exports",0.08265
"H0","804","UKR","Ukraine","0201","690","SYC","Seychelles",2021,"Gross Exports",0.28851
"H0","804","UKR","Ukraine","0201","694","SLE","Sierra Leone",2021,"Gross Exports",1.66395
"H0","804","UKR","Ukraine","0201","702","SGP","Singapore",2021,"Gross Exports",1.18803
"H0","804","UKR","Ukraine","0201","705","SVN","Slovenia",2021,"Gross Exports",0.2079
"H0","804","UKR","Ukraine","0201","757","CHE","Switz.Liecht",2021,"Gross Exports",0.06918
"H0","804","UKR","Ukraine","0201","784","ARE","Untd Arab Em",2021,"Gross Exports",53.04101
"H0","804","UKR","Ukraine","0201","792","TUR","Turkey",2021,"Gross Exports",103.50523
"H0","804","UKR","Ukraine","0201","798","TUV","Tuvalu",2021,"Gross Exports",0.50667
"H0","804","UKR","Ukraine","0201","826","GBR","Untd.Kingdom",2021,"Gross Exports",3.83376
"H0","804","UKR","Ukraine","0202","000","WLD","World",2021,"Gross Exports",110189.63382
"H0","804","UKR","Ukraine","0202","031","AZE","Azerbaijan",2021,"Gross Exports",9065.72874
"H0","804","UKR","Ukraine","0202","040","AUT","Austria",2021,"Gross Exports",0.96019
"H0","804","UKR","Ukraine","0202","051","ARM","Armenia",2021,"Gross Exports",967.19561
"H0","804","UKR","Ukraine","0202","056","BEL","Belgium",2021,"Gross Exports",0.39975
"H0","804","UKR","Ukraine","0202","060","BMU","Bermuda",2021,"Gross Exports",0.43912
"H0","804","UKR","Ukraine","0202","092","VGB","Br.Virgin Is",2021,"Gross Exports",0.88062
"H0","804","UKR","Ukraine","0202","112","BLR","Belarus",2021,"Gross Exports",12063.77926
"H0","804","UKR","Ukraine","0202","156","CHN","China",2021,"Gross Exports",56450.79651
"H0","804","UKR","Ukraine","0202","174","COM","Comoros",2021,"Gross Exports",0.32951
"H0","804","UKR","Ukraine","0202","180","ZAR","Dem.Rp.Congo",2021,"Gross Exports",51.29991
"H0","804","UKR","Ukraine","0202","184","COK","Cook Is",2021,"Gross Exports",0.09189
"H0","804","UKR","Ukraine","0202","196","CYP","Cyprus",2021,"Gross Exports",3.10403
"H0","804","UKR","Ukraine","0202","208","DNK","Denmark",2021,"Gross Exports",0.82833
"H0","804","UKR","Ukraine","0202","268","GEO","Georgia",2021,"Gross Exports",5944.50948
"H0","804","UKR","Ukraine","0202","276","DEU","Germany",2021,"Gross Exports",5.17251
"H0","804","UKR","Ukraine","0202","300","GRC","Greece",2021,"Gross Exports",6.2946
"H0","804","UKR","Ukraine","0202","324","GIN","Guinea",2021,"Gross Exports",54.59995
"H0","804","UKR","Ukraine","0202","344","HKG","Hong Kong",2021,"Gross Exports",244.07159
"H0","804","UKR","Ukraine","0202","368","IRQ","Iraq",2021,"Gross Exports",479.65711
"H0","804","UKR","Ukraine","0202","381","ITA","Italy",2021,"Gross Exports",0.25878
"H0","804","UKR","Ukraine","0202","392","JPN","Japan",2021,"Gross Exports",1.99268
"H0","804","UKR","Ukraine","0202","398","KAZ","Kazakhstan",2021,"Gross Exports",11578.45628
"H0","804","UKR","Ukraine","0202","410","KOR","Korea Rep.",2021,"Gross Exports",0.64348
"H0","804","UKR","Ukraine","0202","417","KGZ","Kyrgyzstan",2021,"Gross Exports",438.80362
"H0","804","UKR","Ukraine","0202","430","LBR","Liberia",2021,"Gross Exports",1.07706
"H0","804","UKR","Ukraine","0202","470","MLT","Malta",2021,"Gross Exports",2.70822
"H0","804","UKR","Ukraine","0202","490","OAS","Asia Othr.ns",2021,"Gross Exports",3.55021
"H0","804","UKR","Ukraine","0202","498","MDA","Rep.Moldova",2021,"Gross Exports",2352.9853
"H0","804","UKR","Ukraine","0202","512","OMN","Oman",2021,"Gross Exports",20.50372
"H0","804","UKR","Ukraine","0202","528","NLD","Netherlands",2021,"Gross Exports",0.73669
"H0","804","UKR","Ukraine","0202","579","NOR","Norway,Sb,JM",2021,"Gross Exports",4.57022
"H0","804","UKR","Ukraine","0202","584","MHL","Marshall Is",2021,"Gross Exports",2.91275
"H0","804","UKR","Ukraine","0202","585","PLW","Palau",2021,"Gross Exports",0.52696
"H0","804","UKR","Ukraine","0202","591","PAN","Panama",2021,"Gross Exports",1.18288
"H0","804","UKR","Ukraine","0202","608","PHL","Philippines",2021,"Gross Exports",1.27736
"H0","804","UKR","Ukraine","0202","620","PRT","Portugal",2021,"Gross Exports",1.14
"H0","804","UKR","Ukraine","0202","643","RUS","Russian Fed",2021,"Gross Exports",0.46439
"H0","804","UKR","Ukraine","0202","694","SLE","Sierra Leone",2021,"Gross Exports",0.66414
"H0","804","UKR","Ukraine","0202","702","SGP","Singapore",2021,"Gross Exports",1.75248
"H0","804","UKR","Ukraine","0202","762","TJK","Tajikistan",2021,"Gross Exports",198.28123
"H0","804","UKR","Ukraine","0202","768","TGO","Togo",2021,"Gross Exports",1.34656
"H0","804","UKR","Ukraine","0202","792","TUR","Turkey",2021,"Gross Exports",5.66203
"H0","804","UKR","Ukraine","0202","795","TKM","Turkmenistan",2021,"Gross Exports",1310.38945
"H0","804","UKR","Ukraine","0202","826","GBR","Untd.Kingdom",2021,"Gross Exports",2.35213
"H0","804","UKR","Ukraine","0202","842","USA","USA,PR,USVI",2021,"Gross Exports",0.17532
"H0","804","UKR","Ukraine","0202","860","UZB","Uzbekistan",2021,"Gross Exports",8915.08117
"H0","804","UKR","Ukraine","0203","000","WLD","World",2021,"Gross Exports",7310.63733
"H0","804","UKR","Ukraine","0203","024","AGO","Angola",2021,"Gross Exports",274.14279
"H0","804","UKR","Ukraine","0203","028","ATG","Antigua,Barb",2021,"Gross Exports",0.27919
"H0","804","UKR","Ukraine","0203","031","AZE","Azerbaijan",2021,"Gross Exports",0.05754
"H0","804","UKR","Ukraine","0203","040","AUT","Austria",2021,"Gross Exports",30.30145
"H0","804","UKR","Ukraine","0203","056","BEL","Belgium",2021,"Gross Exports",0.42599
"H0","804","UKR","Ukraine","0203","060","BMU","Bermuda",2021,"Gross Exports",0.835
"H0","804","UKR","Ukraine","0203","084","BLZ","Belize",2021,"Gross Exports",0.59544
"H0","804","UKR","Ukraine","0203","092","VGB","Br.Virgin Is",2021,"Gross Exports",3.05809
"H0","804","UKR","Ukraine","0203","100","BGR","Bulgaria",2021,"Gross Exports",10.21392
"H0","804","UKR","Ukraine","0203","120","CMR","Cameroon",2021,"Gross Exports",2.59552
"H0","804","UKR","Ukraine","0203","148","TCD","Chad",2021,"Gross Exports",68.04649
"H0","804","UKR","Ukraine","0203","156","CHN","China",2021,"Gross Exports",0.4443
"H0","804","UKR","Ukraine","0203","174","COM","Comoros",2021,"Gross Exports",0.4001
"H0","804","UKR","Ukraine","0203","178","COG","Congo",2021,"Gross Exports",75.5999
"H0","804","UKR","Ukraine","0203","180","ZAR","Dem.Rp.Congo",2021,"Gross Exports",26.01268
"H0","804","UKR","Ukraine","0203","184","COK","Cook Is",2021,"Gross Exports",0.40216
"H0","804","UKR","Ukraine","0203","196","CYP","Cyprus",2021,"Gross Exports",40.6407
"H0","804","UKR","Ukraine","0203","208","DNK","Denmark",2021,"Gross Exports",4.35618
"H0","804","UKR","Ukraine","0203","226","GNQ","Eq.Guinea",2021,"Gross Exports",125.25748
"H0","804","UKR","Ukraine","0203","233","EST","Estonia",2021,"Gross Exports",2.20416
"H0","804","UKR","Ukraine","0203","266","GAB","Gabon",2021,"Gross Exports",112.13774
"H0","804","UKR","Ukraine","0203","268","GEO","Georgia",2021,"Gross Exports",503.74634
"H0","804","UKR","Ukraine","0203","276","DEU","Germany",2021,"Gross Exports",6.0863
"H0","804","UKR","Ukraine","0203","288","GHA","Ghana",2021,"Gross Exports",14.14
"H0","804","UKR","Ukraine","0203","300","GRC","Greece",2021,"Gross Exports",9.00095
"H0","804","UKR","Ukraine","0203","332","HTI","Haiti",2021,"Gross Exports",29.56843
"H0","804","UKR","Ukraine","0203","344","HKG","Hong Kong",2021,"Gross Exports",1378.69618
"H0","804","UKR","Ukraine","0203","376","ISR","Israel",2021,"Gross Exports",0.36277
"H0","804","UKR","Ukraine","0203","381","ITA","Italy",2021,"Gross Exports",0.359
"H0","804","UKR","Ukraine","0203","384","CIV","Cote Divoire",2021,"Gross Exports",41.92015
"H0","804","UKR","Ukraine","0203","392","JPN","Japan",2021,"Gross Exports",3.77176
"H0","804","UKR","Ukraine","0203","410","KOR","Korea Rep.",2021,"Gross Exports",0.39668
"H0","804","UKR","Ukraine","0203","430","LBR","Liberia",2021,"Gross Exports",110.86126
"H0","804","UKR","Ukraine","0203","470","MLT","Malta",2021,"Gross Exports",18.55051
"H0","804","UKR","Ukraine","0203","490","OAS","Asia Othr.ns",2021,"Gross Exports",2.96335
"H0","804","UKR","Ukraine","0203","498","MDA","Rep.Moldova",2021,"Gross Exports",0.28458
"H0","804","UKR","Ukraine","0203","499","MNT","Montenegro",2021,"Gross Exports",4.66831
"H0","804","UKR","Ukraine","0203","516","NAM","Namibia",2021,"Gross Exports",37.79994
"H0","804","UKR","Ukraine","0203","528","NLD","Netherlands",2021,"Gross Exports",3.62181
"H0","804","UKR","Ukraine","0203","579","NOR","Norway,Sb,JM",2021,"Gross Exports",3.81584
"H0","804","UKR","Ukraine","0203","584","MHL","Marshall Is",2021,"Gross Exports",11.38115
"H0","804","UKR","Ukraine","0203","585","PLW","Palau",2021,"Gross Exports",0.11033
"H0","804","UKR","Ukraine","0203","591","PAN","Panama",2021,"Gross Exports",4.1021
"H0","804","UKR","Ukraine","0203","608","PHL","Philippines",2021,"Gross Exports",1.00383
"H0","804","UKR","Ukraine","0203","616","POL","Poland",2021,"Gross Exports",0.29826
"H0","804","UKR","Ukraine","0203","620","PRT","Portugal",2021,"Gross Exports",1.26346
"H0","804","UKR","Ukraine","0203","643","RUS","Russian Fed",2021,"Gross Exports",3.2202
"H0","804","UKR","Ukraine","0203","659","KNA","St.Kitts-Nev",2021,"Gross Exports",0.16529
"H0","804","UKR","Ukraine","0203","690","SYC","Seychelles",2021,"Gross Exports",1.1457
"H0","804","UKR","Ukraine","0203","702","SGP","Singapore",2021,"Gross Exports",2.86859
"H0","804","UKR","Ukraine","0203","757","CHE","Switz.Liecht",2021,"Gross Exports",0.35697
"H0","804","UKR","Ukraine","0203","764","THA","Thailand",2021,"Gross Exports",214.15345
"H0","804","UKR","Ukraine","0203","768","TGO","Togo",2021,"Gross Exports",1.30553
"H0","804","UKR","Ukraine","0203","784","ARE","Untd Arab Em",2021,"Gross Exports",4094.06928
"H0","804","UKR","Ukraine","0203","792","TUR","Turkey",2021,"Gross Exports",9.81622
"H0","804","UKR","Ukraine","0203","798","TUV","Tuvalu",2021,"Gross Exports",0.95952
"H0","804","UKR","Ukraine","0203","826","GBR","Untd.Kingdom",2021,"Gross Exports",14.20144
"H0","804","UKR","Ukraine","0203","842","USA","USA,PR,USVI",2021,"Gross Exports",1.59503
"H0","804","UKR","Ukraine","0204","000","WLD","World",2021,"Gross Exports",527.26341
"H0","804","UKR","Ukraine","0204","031","AZE","Azerbaijan",2021,"Gross Exports",0.35904
"H0","804","UKR","Ukraine","0204","040","AUT","Austria",2021,"Gross Exports",0.43225
"H0","804","UKR","Ukraine","0204","060","BMU","Bermuda",2021,"Gross Exports",0.11907
"H0","804","UKR","Ukraine","0204","156","CHN","China",2021,"Gross Exports",0.79177
"H0","804","UKR","Ukraine","0204","174","COM","Comoros",2021,"Gross Exports",0.26812
"H0","804","UKR","Ukraine","0204","196","CYP","Cyprus",2021,"Gross Exports",3.49222
"H0","804","UKR","Ukraine","0204","208","DNK","Denmark",2021,"Gross Exports",0.08764
"H0","804","UKR","Ukraine","0204","268","GEO","Georgia",2021,"Gross Exports",1.79415
"H0","804","UKR","Ukraine","0204","276","DEU","Germany",2021,"Gross Exports",0.38233
"H0","804","UKR","Ukraine","0204","300","GRC","Greece",2021,"Gross Exports",0.53456
"H0","804","UKR","Ukraine","0204","344","HKG","Hong Kong",2021,"Gross Exports",66.59812
"H0","804","UKR","Ukraine","0204","392","JPN","Japan",2021,"Gross Exports",0.74129
"H0","804","UKR","Ukraine","0204","414","KWT","Kuwait",2021,"Gross Exports",16.67107
"H0","804","UKR","Ukraine","0204","430","LBR","Liberia",2021,"Gross Exports",0.10601
"H0","804","UKR","Ukraine","0204","470","MLT","Malta",2021,"Gross Exports",1.51941
"H0","804","UKR","Ukraine","0204","490","OAS","Asia Othr.ns",2021,"Gross Exports",0.94904
"H0","804","UKR","Ukraine","0204","498","MDA","Rep.Moldova",2021,"Gross Exports",0.05775
"H0","804","UKR","Ukraine","0204","499","MNT","Montenegro",2021,"Gross Exports",0.03422
"H0","804","UKR","Ukraine","0204","512","OMN","Oman",2021,"Gross Exports",50.86621
"H0","804","UKR","Ukraine","0204","579","NOR","Norway,Sb,JM",2021,"Gross Exports",2.67556
"H0","804","UKR","Ukraine","0204","584","MHL","Marshall Is",2021,"Gross Exports",0.17995
"H0","804","UKR","Ukraine","0204","591","PAN","Panama",2021,"Gross Exports",0.43062
"H0","804","UKR","Ukraine","0204","634","QAT","Qatar",2021,"Gross Exports",6.50017
"H0","804","UKR","Ukraine","0204","643","RUS","Russian Fed",2021,"Gross Exports",0.08731
"H0","804","UKR","Ukraine","0204","694","SLE","Sierra Leone",2021,"Gross Exports",0.06803
"H0","804","UKR","Ukraine","0204","702","SGP","Singapore",2021,"Gross Exports",0.50175
"H0","804","UKR","Ukraine","0204","784","ARE","Untd Arab Em",2021,"Gross Exports",357.58286
"H0","804","UKR","Ukraine","0204","792","TUR","Turkey",2021,"Gross Exports",13.17529
"H0","804","UKR","Ukraine","0204","842","USA","USA,PR,USVI",2021,"Gross Exports",0.2576
"H0","804","UKR","Ukraine","0206","000","WLD","World",2021,"Gross Exports",5639.58986
"H0","804","UKR","Ukraine","0206","024","AGO","Angola",2021,"Gross Exports",179.17508
"H0","804","UKR","Ukraine","0206","031","AZE","Azerbaijan",2021,"Gross Exports",59.50001
"H0","804","UKR","Ukraine","0206","040","AUT","Austria",2021,"Gross Exports",0.99635
"H0","804","UKR","Ukraine","0206","051","ARM","Armenia",2021,"Gross Exports",17.58851
"H0","804","UKR","Ukraine","0206","056","BEL","Belgium",2021,"Gross Exports",0.11561
"H0","804","UKR","Ukraine","0206","060","BMU","Bermuda",2021,"Gross Exports",0.04209
"H0","804","UKR","Ukraine","0206","092","VGB","Br.Virgin Is",2021,"Gross Exports",0.1257
"H0","804","UKR","Ukraine","0206","100","BGR","Bulgaria",2021,"Gross Exports",0.42889
"H0","804","UKR","Ukraine","0206","116","KHM","Cambodia",2021,"Gross Exports",8.79993
"H0","804","UKR","Ukraine","0206","120","CMR","Cameroon",2021,"Gross Exports",98.22138
"H0","804","UKR","Ukraine","0206","132","CPV","Cape Verde",2021,"Gross Exports",14.616
"H0","804","UKR","Ukraine","0206","148","TCD","Chad",2021,"Gross Exports",8.07858
"H0","804","UKR","Ukraine","0206","174","COM","Comoros",2021,"Gross Exports",0.05027
"H0","804","UKR","Ukraine","0206","178","COG","Congo",2021,"Gross Exports",14.00003
"H0","804","UKR","Ukraine","0206","180","ZAR","Dem.Rp.Congo",2021,"Gross Exports",56.01856
"H0","804","UKR","Ukraine","0206","184","COK","Cook Is",2021,"Gross Exports",0.01766
"H0","804","UKR","Ukraine","0206","196","CYP","Cyprus",2021,"Gross Exports",2.64393
"H0","804","UKR","Ukraine","0206","208","DNK","Denmark",2021,"Gross Exports",0.21376
"H0","804","UKR","Ukraine","0206","226","GNQ","Eq.Guinea",2021,"Gross Exports",91.67776
"H0","804","UKR","Ukraine","0206","266","GAB","Gabon",2021,"Gross Exports",96.66372
"H0","804","UKR","Ukraine","0206","268","GEO","Georgia",2021,"Gross Exports",4.14578
"H0","804","UKR","Ukraine","0206","276","DEU","Germany",2021,"Gross Exports",0.05323
"H0","804","UKR","Ukraine","0206","288","GHA","Ghana",2021,"Gross Exports",348.07841
"H0","804","UKR","Ukraine","0206","300","GRC","Greece",2021,"Gross Exports",0.31806
"H0","804","UKR","Ukraine","0206","332","HTI","Haiti",2021,"Gross Exports",57.95807
"H0","804","UKR","Ukraine","0206","344","HKG","Hong Kong",2021,"Gross Exports",3380.25495
"H0","804","UKR","Ukraine","0206","381","ITA","Italy",2021,"Gross Exports",0.02697
"H0","804","UKR","Ukraine","0206","384","CIV","Cote Divoire",2021,"Gross Exports",623.18035
"H0","804","UKR","Ukraine","0206","392","JPN","Japan",2021,"Gross Exports",0.77155
"H0","804","UKR","Ukraine","0206","410","KOR","Korea Rep.",2021,"Gross Exports",0.11393
"H0","804","UKR","Ukraine","0206","418","LAO","Lao P.Dem.R",2021,"Gross Exports",11.99859
"H0","804","UKR","Ukraine","0206","430","LBR","Liberia",2021,"Gross Exports",83.17498
"H0","804","UKR","Ukraine","0206","470","MLT","Malta",2021,"Gross Exports",1.97151
"H0","804","UKR","Ukraine","0206","490","OAS","Asia Othr.ns",2021,"Gross Exports",0.77467
"H0","804","UKR","Ukraine","0206","499","MNT","Montenegro",2021,"Gross Exports",0.40237
"H0","804","UKR","Ukraine","0206","508","MOZ","Mozambique",2021,"Gross Exports",29.445
"H0","804","UKR","Ukraine","0206","528","NLD","Netherlands",2021,"Gross Exports",0.30045
"H0","804","UKR","Ukraine","0206","579","NOR","Norway,Sb,JM",2021,"Gross Exports",0.39708
"H0","804","UKR","Ukraine","0206","584","MHL","Marshall Is",2021,"Gross Exports",0.56183
"H0","804","UKR","Ukraine","0206","591","PAN","Panama",2021,"Gross Exports",0.19512
"H0","804","UKR","Ukraine","0206","608","PHL","Philippines",2021,"Gross Exports",0.04025
"H0","804","UKR","Ukraine","0206","616","POL","Poland",2021,"Gross Exports",0.04579
"H0","804","UKR","Ukraine","0206","620","PRT","Portugal",2021,"Gross Exports",0.20771
